unique_id,ds,RNN-median,RNN-lo-90,RNN-lo-80,RNN-hi-80,RNN-hi-90
H1,10344,0.015705543,0.012095783,0.013482219,0.016916035,0.017208261
H1,10345,0.014549684,0.011413345,0.012375593,0.01656196,0.018368118
H1,10346,0.0123513285,0.010400269,0.009208628,0.014198337,0.015154576
H1,10347,0.008040262,0.0044962205,0.011370109,0.01188066,0.013236728
H1,10348,0.0075958883,0.0047194175,0.00816385,0.011857977,0.010133444
H1,10349,0.011883758,0.009226312,0.008298937,0.012588644,0.014211535
H1,10350,0.0033712,0.0031286078,0.0016299017,0.0058141635,0.008835845
H1,10351,0.011268597,0.009091446,0.0076854513,0.009853547,0.0110096
H1,10352,0.007905774,0.0037054669,0.0066615366,0.010487,0.009359395
H1,10353,0.011589488,0.0074517285,0.0101882,0.01070812,0.01441776
H1,10354,0.0021141614,3.0123629e-05,3.6286423e-05,0.0026121377,0.004246702
H1,10355,0.0056149783,0.00389492,0.002433904,0.008623302,0.0097019
H1,10356,-0.0041527874,-0.006504757,-0.006851861,-0.0012518964,0.00146825
H1,10357,0.0015766099,-0.0031178496,-8.0092344e-05,0.0022022745,0.005748516
H1,10358,0.0105283735,0.008680446,0.010125316,0.015071519,0.017043682
H1,10359,0.005012743,0.0013985457,0.0033998033,0.0069088307,0.006663727
H1,10360,0.0038011658,0.00096302223,0.0030508253,0.0064132195,0.00542277
H1,10361,0.0065882266,0.00075454544,0.0027690283,0.0055105495,0.0066930973
H1,10362,0.0013715031,-0.00091509847,4.9867667e-06,0.0016661684,0.00414268
H1,10363,0.0043491605,-0.00011200667,0.0066566025,0.008028775,0.0098911375
H1,10364,-3.7588645e-05,-0.00043930626,0.0015128389,0.0019704348,0.0040511563
H1,10365,-0.00066695525,-0.0029865215,-0.0037274337,-0.0002071131,0.0027069938
H1,10366,-0.0015126471,-0.002819276,-0.0016983524,0.0014362631,0.0011492547
H1,10367,-0.0019417615,-0.0039051627,-0.005067472,0.0003674156,0.00081576384
H1,10368,-0.002201424,-0.00301049,-0.0039013526,0.00063823676,0.0020816172
H1,10369,-0.0005084018,-0.0022132215,-0.0046324353,0.0002388705,0.0011558394
H1,10370,0.0065493127,0.0010534901,0.0043928325,0.0063094012,0.006885397
H1,10371,0.002190415,-0.00039695692,-0.0002215039,0.0053654686,0.0055010486
H1,10372,-0.0036606742,-0.004054821,-0.005852847,-0.00051785004,-9.4870105e-05
H1,10373,-0.0059101363,-0.0060535274,-0.007030104,-0.003577514,-0.0028318525
H1,10374,-0.0007820509,-0.0025846553,-0.00029074633,7.6479744e-05,0.0040966226
H1,10375,-0.008642819,-0.012463268,-0.011692472,-0.008177809,-0.00656544
H1,10376,-0.011227014,-0.014211865,-0.015764305,-0.010551527,-0.0063662915
H1,10377,-0.008578954,-0.010035187,-0.010212623,-0.0016193418,-0.0055426206
H1,10378,-0.008135121,-0.008921523,-0.008220902,-0.0057671317,-0.0065051992
H1,10379,-0.0056403675,-0.0076078135,-0.0072542257,-0.0039707134,-0.0010489724
H1,10380,-0.005818018,-0.005554495,-0.007225349,-0.003116469,-0.0027161147
H1,10381,-0.0028879694,-0.005815488,-0.0030426057,-0.0010151737,0.0007334158
H1,10382,-0.009036951,-0.00960296,-0.010437956,-0.0061145755,-0.00424239
H1,10383,-0.009385826,-0.009917775,-0.011674549,-0.0047730342,-0.0049313833
H1,10384,-0.00069205207,-0.0040310808,-0.005133444,-0.001266066,0.0013987916
H1,10385,-0.0058997483,-0.007208071,-0.0069725527,-0.0038687503,-0.003408567
H1,10386,0.001494595,-0.0041112574,-0.0018218295,0.0005170442,0.0011753005
H1,10387,-0.007394889,-0.007703521,-0.007163958,-0.0049056527,-0.00517015
H1,10388,-0.0052705607,-0.007436272,-0.003943864,-0.0051614945,-0.0034253797
H1,10389,-0.0029314314,-0.0059667234,-0.0063082115,-0.00025172555,-0.001170734
H1,10390,-0.0072399215,-0.010666829,-0.010067938,-0.0011820467,-0.002544073
H1,10391,0.0053786803,0.00063741836,0.0011389066,0.003941442,0.010880597
H1,10392,-0.007837983,-0.008358918,-0.006195584,-0.006794889,-0.0025977353
H1,10393,-0.0057181125,-0.0057051857,-0.0088458285,-0.0036856206,-0.0033774357
H1,10394,-0.0048454483,-0.0068094633,-0.0076305703,-0.00036428752,-0.0011520539
H1,10395,0.0018645328,-0.00033650547,-0.002861368,0.003127037,0.0044191023
H1,10396,-0.010669986,-0.0121693425,-0.013622582,-0.008415595,-0.0076415804
H1,10397,-0.0027865581,-0.005816813,-0.006630235,-0.0014601382,-0.0009519709
H1,10398,-0.00680734,-0.010791933,-0.011441687,0.004214908,0.00093398895
H1,10399,-0.016353978,-0.019661017,-0.022235787,-0.017122038,-0.015479777
H1,10400,-0.005407183,-0.007099233,-0.0086445045,-0.0043041226,-0.0037552738
H1,10401,-0.007196155,-0.0076305014,-0.011789491,-0.0038415007,0.0033828265
H1,10402,0.00031393045,-0.0066979765,-0.0036665155,5.8148755e-05,0.00133427
H1,10403,-0.00490333,-0.009213204,-0.00758041,-0.0017649117,-0.0031709508
H1,10404,-0.008880291,-0.011654833,-0.010889409,-0.0063624834,-0.0032103686
H1,10405,0.00029264507,-0.0010977038,-0.0049495525,0.005631235,0.0064867963
H1,10406,0.0035903524,0.002745331,-0.001119162,0.008546611,0.011488672
H1,10407,-0.01114006,-0.012854757,-0.012561573,-0.0070105526,-0.0035525924
H1,10408,-0.004049902,-0.0071503525,-0.006956641,-0.002281481,-0.0027204808
H1,10409,-0.0056607057,-0.007240875,-0.010973407,-0.0034453901,-0.0029734983
H1,10410,-0.012241688,-0.013036396,-0.014381183,-0.007117418,-0.008632418
H1,10411,-0.011068428,-0.014088916,-0.013821658,-0.00700804,-0.0058689
H1,10412,-0.0097519625,-0.009877581,-0.012415286,-0.0067132474,-0.004330087
H1,10413,-0.0115837585,-0.012964051,-0.016204182,-0.008367635,-0.0075943884
H1,10414,-0.009482119,-0.010216184,-0.011860451,-0.006364317,-0.003429038
H1,10415,-0.01325731,-0.013789954,-0.017317206,-0.012191402,-0.009175267
H1,10416,0.0012227875,-0.0003283096,-0.00058839656,0.0030766127,0.002424191
H1,10417,0.0024556238,-0.0015676715,-0.000811575,0.0025688815,0.0047230576
H1,10418,-0.0075349244,-0.014189731,-0.012678573,-0.00239918,-0.002395364
H1,10419,-0.0023341412,-0.01267357,-0.010700835,0.0094859265,0.0027712858
H1,10420,-0.011207482,-0.013060207,-0.014963677,-0.008214086,-0.005582671
H1,10421,-0.012199311,-0.012580436,-0.01440368,-0.0071485895,-0.0050161337
H1,10422,-0.0098395925,-0.009634774,-0.010344664,-0.007012038,-0.004661009
H1,10423,-0.0041820006,-0.0042721834,-0.008027535,-0.0009226098,0.0006334984
H1,10424,-0.01175697,-0.012999013,-0.014087753,-0.009841384,-0.00958672
H1,10425,-0.0029695933,-0.002626326,-0.008976357,0.0023251409,0.0070509245
H1,10426,-0.010436602,-0.012222385,-0.013263937,-0.0034915856,-0.0025089937
H1,10427,-0.009359973,-0.009474434,-0.009034961,-0.0022261743,-0.0027165376
H1,10428,-0.0012599137,-0.0022438415,-0.0026617446,0.0021111434,0.0024922965
H1,10429,-0.01294549,-0.016501749,-0.015522003,-0.012357887,-0.011202825
H1,10430,-0.0008112544,-0.0009675035,0.00015206751,0.0041137207,0.0063910387
H1,10431,0.0017546244,-0.00115625,-0.001052022,0.005391589,0.0045785643
H1,10432,-0.005575068,-0.01227488,-0.009986587,-0.0032231123,-0.0050358227
H1,10433,-0.012770953,-0.017015649,-0.014198532,-0.0013122554,-0.0069041955
H1,10434,0.01644524,0.013196018,0.015608178,0.02400452,0.024366723
H1,10435,-0.011528613,-0.012592917,-0.01362163,-0.008190744,-0.006927429
H1,10436,-0.0015114588,-0.0043089497,-0.003885942,0.003859342,0.0059577823
H1,10437,0.0003419125,-0.0013513002,-0.0013447967,0.0036663897,0.0044392776
H1,10438,-0.0067826933,-0.005803793,-0.010628484,-0.003354175,0.0013119163
H1,10439,-0.002375116,-0.009305548,-0.0056902007,0.0018715153,0.0037622852
H1,10440,-0.008832516,-0.013132973,-0.01741385,-0.0005730428,-0.002074582
H1,10441,0.012060748,0.013949828,0.011487123,0.016112199,0.01848394
H1,10442,0.015550464,0.007806776,0.011831695,0.024935465,0.02462755
H1,10443,-0.0060606147,-0.009972692,-0.009172436,-0.003800606,-0.0038936688
H1,10444,0.00026794267,-0.0031568245,-0.0065403315,0.0035164952,0.00604464
H1,10445,0.011067409,0.0099925995,0.0079264175,0.016713047,0.019751783
H1,10446,0.0041307667,0.0011263649,0.0057969913,0.014059728,0.017110592
H1,10447,-0.004150041,-0.005466278,-0.0043786517,0.0010572626,0.00045854598
H1,10448,-0.009380652,-0.009339152,-0.008986924,-0.0044025052,-0.00055614905
H1,10449,0.014457844,0.009081796,0.013207236,0.02308372,0.026234148
H1,10450,-0.0019625109,-0.0039316425,-0.0041995905,0.0016025249,-4.3213135e-05
H1,10451,-0.0009878674,-0.006353987,-0.005171492,0.0052744457,0.0040278127
H1,10452,0.033222288,0.028100107,0.029796084,0.041850146,0.048343882
H1,10453,0.019659953,0.016644504,0.018044984,0.028448459,0.030246314
H1,10454,0.027378231,0.023324562,0.022695936,0.031023052,0.033282995
H1,10455,0.003550257,0.0019935386,0.0027305107,0.0052471515,0.008724282
H1,10456,0.014056729,0.0068708314,0.011939593,0.021846073,0.020069504
H1,10457,0.025026986,0.022775471,0.02064954,0.02957725,0.041203916
H1,10458,0.03335212,0.023129264,0.022480536,0.0344965,0.038288083
H1,10459,0.02611767,0.018561732,0.019920731,0.034349393,0.036190014
H1,10460,0.023384651,0.017003512,0.019328611,0.02663123,0.027707703
H1,10461,0.041561887,0.03194655,0.03365988,0.052005157,0.054669615
H1,10462,0.025561431,0.024563339,0.020283157,0.035042875,0.03959853
H1,10463,0.033961583,0.027248139,0.027940303,0.045280233,0.05271956
H1,10464,0.022827499,0.015101356,0.014763672,0.03142739,0.037694775
H1,10465,0.010921447,0.009185312,0.011632958,0.015567774,0.018659487
H1,10466,0.047773015,0.04381305,0.04707088,0.06215147,0.06701373
H1,10467,0.063801356,0.058245473,0.057348505,0.06949077,0.07568235
H1,10468,0.037117954,0.03050822,0.030555341,0.046385147,0.0504753
H1,10469,0.036752753,0.030276895,0.035638023,0.045165975,0.049095318
H1,10470,0.01645994,0.011618445,0.013676876,0.019485552,0.020590909
H1,10471,0.030048657,0.028983478,0.026773727,0.03544881,0.03635065
H1,10472,0.047995917,0.038248736,0.04454985,0.055277675,0.057253458
H1,10473,0.04396027,0.03898808,0.037660226,0.046619408,0.047556896
H1,10474,0.0523402,0.045797314,0.04316062,0.05566772,0.05743133
H1,10475,0.036158327,0.026757337,0.03105345,0.039973523,0.044416618
H1,10476,0.02826615,0.024022838,0.024365222,0.03214705,0.035543818
H1,10477,0.07056049,0.060425922,0.064363286,0.08099824,0.08459081
H1,10478,0.049040135,0.04144823,0.0437342,0.054118738,0.05270077
H1,10479,0.053330444,0.04844346,0.04807799,0.05642607,0.06293885
H1,10480,0.04977828,0.04586573,0.047420487,0.058888488,0.06169169
H1,10481,0.052346118,0.047719304,0.04822494,0.06192236,0.06678318
H1,10482,0.061175957,0.04892002,0.05326181,0.07255596,0.07259065
H1,10483,0.057172105,0.048479516,0.05341015,0.061858382,0.06070424
H1,10484,0.050686687,0.04354645,0.045363158,0.059643175,0.06407551
H1,10485,0.039106723,0.031319305,0.035644397,0.043991607,0.046533134
H1,10486,0.06085397,0.05683305,0.05472303,0.06627709,0.06804058
H1,10487,0.045302056,0.04108809,0.04105745,0.04727204,0.049599633
H1,10488,0.06296684,0.05505208,0.05983697,0.076683946,0.07982327
H1,10489,0.054182082,0.04401175,0.04984037,0.064190425,0.06421916
H1,10490,0.052745078,0.045402493,0.049158588,0.06321048,0.06744458
H1,10491,0.036490966,0.03231401,0.033349257,0.041423745,0.04378066
H1,10492,0.07659706,0.0629412,0.0617391,0.08856574,0.08884156
H1,10493,0.06913043,0.05946741,0.057928775,0.07146429,0.07572829
H1,10494,0.02635249,0.02016807,0.018322395,0.036199946,0.03338694
H1,10495,0.07938996,0.07413831,0.07279955,0.082068935,0.08488847
H1,10496,0.052117087,0.04690261,0.04475661,0.06075552,0.066531464
H1,10497,0.072708465,0.06465147,0.06972803,0.07561084,0.0781272
H1,10498,0.07104929,0.06023039,0.061592754,0.08082276,0.08852048
H1,10499,0.09259152,0.083660215,0.0805242,0.09368003,0.099229366
H1,10500,0.0522284,0.045952134,0.04864503,0.06425186,0.06615443
H1,10501,0.040321555,0.035674114,0.037244637,0.048034668,0.056480136
H1,10502,0.08418573,0.06631641,0.07235503,0.09260499,0.09561084
H1,10503,0.058852363,0.053055856,0.051685516,0.06195227,0.0668819
H1,10504,0.046695463,0.039789055,0.04287383,0.054055337,0.058118906
H1,10505,0.06747386,0.06128589,0.06203896,0.07010582,0.07205694
H1,10506,0.0656559,0.048868954,0.0575431,0.0716318,0.07852767
H1,10507,0.057520427,0.048557468,0.05167422,0.06382506,0.0627357
H1,10508,0.057954002,0.050528634,0.054006286,0.067955956,0.073813975
H1,10509,0.055728205,0.05304169,0.05288956,0.05956927,0.063084535
H1,10510,0.060380176,0.050378036,0.05516435,0.06541598,0.06965262
H1,10511,0.040428963,0.037256967,0.038946066,0.044243865,0.04386424
H1,10512,0.071176074,0.06518471,0.06707754,0.08007137,0.08623316
H1,10513,0.036335487,0.036570862,0.033785,0.042534873,0.046073254
H1,10514,0.057225704,0.054142684,0.051749565,0.067261174,0.072377875
H1,10515,0.047523517,0.043016903,0.044378653,0.05287617,0.05524772
H1,10516,0.048988312,0.04216964,0.04599275,0.05886127,0.0603629
H1,10517,0.067167185,0.059296448,0.05892349,0.06898294,0.07410072
H1,10518,0.031717237,0.027263317,0.025794314,0.0384434,0.04182475
H1,10519,0.050693996,0.044946045,0.04950146,0.056461483,0.055387154
H1,10520,0.037977453,0.037172318,0.0351358,0.045008227,0.04862101
H1,10521,0.06966165,0.061147194,0.0645063,0.08112069,0.0877391
H1,10522,0.06709243,0.057821333,0.05928056,0.076118834,0.08097314
H1,10523,0.050254244,0.0377875,0.0437838,0.06499552,0.06316427
H1,10524,0.05745439,0.04932403,0.05220153,0.05894657,0.058876175
H1,10525,0.07651016,0.07021323,0.06598579,0.079032496,0.08383014
H1,10526,0.073911466,0.06278338,0.06455336,0.08104944,0.08951128
H1,10527,0.040620383,0.040236127,0.03728288,0.047495242,0.05350776
H1,10528,0.041332204,0.042769782,0.037626505,0.048212577,0.052096322
H1,10529,0.033030845,0.026941953,0.025843255,0.040314186,0.043103024
H1,10530,0.018781308,0.018686768,0.017293526,0.024444338,0.026319118
H1,10531,0.07998983,0.06968291,0.071607105,0.087127,0.09010718
H1,10532,0.022559082,0.02168488,0.019680738,0.02961786,0.030395515
H1,10533,0.026303418,0.023535872,0.023431301,0.027005907,0.027981436
H1,10534,0.042465627,0.03570607,0.038695835,0.05085228,0.055534918
H1,10535,0.009763797,0.0063026883,0.009059515,0.014950162,0.016319947
H1,10536,0.024710946,0.022880623,0.02195815,0.02935923,0.033374432
H1,10537,0.04178621,0.031150036,0.036345497,0.04705738,0.050840758
H1,10538,0.05339098,0.053266495,0.048912637,0.060957845,0.06602434
H1,10539,0.044201836,0.04017697,0.038171187,0.042893603,0.05212014
H1,10540,0.04464761,0.03742208,0.03958827,0.051163092,0.056128956
H1,10541,0.042216264,0.035963837,0.03774405,0.051581632,0.053746555
H1,10542,0.048792798,0.0399132,0.041892707,0.05505806,0.060680654
H1,10543,0.029824179,0.025104761,0.026687289,0.040211797,0.0415897
H1,10544,0.03428799,0.02849292,0.02687304,0.040192053,0.047119156
H1,10545,0.07892131,0.07055957,0.07075928,0.08589456,0.094387725
H1,10546,0.026305238,0.027893787,0.025633905,0.03495832,0.036139328
H1,10547,-0.0056518293,-0.006681124,-0.006344532,-0.0034478153,-0.0010653036
H1,10548,0.02205766,0.0139455255,0.014555249,0.025900401,0.024625098
H1,10549,0.016712517,0.015458303,0.015668862,0.023875996,0.026692873
H1,10550,0.038434,0.03255867,0.031504188,0.04194884,0.050279215
H1,10551,0.019909231,0.013114233,0.014263699,0.022569694,0.02340998
H1,10552,0.032041617,0.02702585,0.02617285,0.039580498,0.042887416
H1,10553,0.044548422,0.043514527,0.041497115,0.049125593,0.05283245
H1,10554,0.008746886,0.010165373,0.005447247,0.014187606,0.018582128
H1,10555,0.0030757333,0.0044552092,0.0026735878,0.008653471,0.013240468
H1,10556,0.0720198,0.06216745,0.06562637,0.07867773,0.08170588
H1,10557,0.018520512,0.018656798,0.016575601,0.023125133,0.024995422
H1,10558,0.009432178,0.010283943,0.008275237,0.015707603,0.0173097
H1,10559,0.022360008,0.021522786,0.021180646,0.024435237,0.027368555
H1,10560,0.023991542,0.025928436,0.022040153,0.033449166,0.037182067
H1,10561,0.006933212,0.009559347,0.0038902117,0.012433324,0.0161033
H1,10562,0.041143756,0.03418252,0.03421209,0.047834914,0.050329782
H1,10563,0.018274788,0.018205626,0.014436757,0.021709891,0.025461912
H1,10564,0.007938577,0.0061964365,0.008122228,0.014889821,0.014345586
H1,10565,0.049145054,0.042825613,0.042354885,0.053292878,0.054203097
H1,10566,0.0010872483,-0.007873179,-0.007527117,0.0083658155,0.010898871
H1,10567,0.01579852,0.011154961,0.009405296,0.019278573,0.029135698
H1,10568,0.01194893,0.010864373,0.008279096,0.014687695,0.01797187
H1,10569,0.01821388,0.014306551,0.01618974,0.021398198,0.021524867
H1,10570,0.012869488,0.013366219,0.0110080745,0.014960431,0.017736237
H1,10571,0.028558625,0.026312381,0.023526654,0.032497652,0.03717497
H1,10572,0.0065067895,0.005317871,0.005367364,0.010490239,0.011151651
H1,10573,-0.007525698,-0.008676311,-0.008752843,-0.0039011817,-0.0050177383
H1,10574,0.0010468003,0.001872511,-0.00071873167,0.004549043,0.0052604824
H1,10575,-0.0010176594,-0.0022624047,-0.0039467826,0.0006726361,0.00086748274
H1,10576,0.0013200439,0.0027961766,0.0014180337,0.008427424,0.008958582
H1,10577,0.018480422,0.018069992,0.016008142,0.022773638,0.024545114
H1,10578,-0.0075869835,-0.0070884614,-0.009415599,-0.0032026106,-0.0013710093
H1,10579,0.0027124144,0.0023080907,0.001023535,0.007624701,0.009819011
H1,10580,0.0065662004,0.0029404208,0.0025310859,0.007749554,0.0070404224
H1,10581,0.008475468,0.010292116,0.0068191285,0.012382887,0.014548767
H1,10582,0.0052266214,0.0050036563,0.00035153632,0.012029901,0.016075952
H1,10583,0.008020448,0.0004424553,0.0025220625,0.013053134,0.012896059
H1,10584,-0.007174074,-0.007917307,-0.009509873,-0.005000207,-0.0029139305
H1,10585,0.022250751,0.015943984,0.016200054,0.028983567,0.029667342
H1,10586,-0.004881878,-0.0059357374,-0.007770942,-0.0024832077,-0.0028718608
H1,10587,0.0036141544,-0.0020784135,0.00019417028,0.009732813,0.0103960335
H1,10588,0.0034763324,0.005875035,0.0024328853,0.008543927,0.0108226985
H1,10589,-0.013829613,-0.01499781,-0.016147062,-0.012313526,-0.008204147
H1,10590,-0.009148348,-0.010456663,-0.012633715,-0.0075637386,-0.006087418
H1,10591,-0.0005206496,-0.00021465961,-0.0032712594,0.0014417811,0.0014114613
H1,10592,-0.0046282527,-0.005502558,-0.006702325,-0.001932661,0.00082130125
H1,10593,-0.0068912827,-0.007077659,-0.010119479,-0.005642262,-0.0056418
H1,10594,0.0016532126,0.0031978418,-0.00024646148,0.007829703,0.009446609
H1,10595,0.018436117,0.016016452,0.015984554,0.024396224,0.026016632
H1,10596,0.0073460173,0.007816337,0.0076477276,0.01276294,0.016386745
H1,10597,-0.011228928,-0.011964142,-0.011552993,-0.00872493,-0.009056866
H1,10598,-0.0048898724,-0.005388835,-0.0065245978,-0.00097586866,0.000954177
H1,10599,0.008055953,0.0034084674,0.0035339408,0.010597477,0.009622654
H1,10600,0.0022389723,0.0023796707,0.001737994,0.008227244,0.010889163
H1,10601,0.0050826,0.00523439,0.0037903753,0.009236218,0.01229785
H1,10602,0.0058653634,0.004750074,0.0028208804,0.009988643,0.012651673
H1,10603,0.00014129793,-0.000692463,-0.005624279,0.0051481416,0.0077081537
H1,10604,0.0044574887,0.0040942538,0.0002776645,0.01024098,0.012951115
H1,10605,0.01402672,0.01049489,0.010402469,0.020415746,0.021042865
H1,10606,0.0024030288,0.0026004687,0.0015849962,0.007757702,0.009689476
H1,10607,0.019362105,0.01738414,0.016284065,0.025418116,0.025447313
H1,10608,0.008210158,0.008459676,0.006101354,0.012419676,0.01575987
H1,10609,0.0014924747,-0.00068324036,-0.0005235502,0.0020171157,0.0033070003
H1,10610,0.002824248,0.0009390272,-0.0033411477,0.005946354,0.008444379
H1,10611,0.0048253546,0.00394236,0.0031726423,0.0071111,0.009661386
H1,10612,0.0074696415,0.0072279964,0.006949352,0.008840321,0.01130951
H1,10613,0.015944205,0.014807854,0.013456341,0.022736888,0.02362136
H1,10614,0.009499599,0.0076710545,0.0074033164,0.011798533,0.012910631
H1,10615,0.012298277,0.0113845505,0.009020081,0.016601926,0.015300736
H1,10616,-0.0025732443,-0.0025773942,-0.005242797,0.00092435116,0.0026066832
H1,10617,0.030269146,0.025391601,0.02539033,0.033831142,0.03584007
H1,10618,0.0045280624,0.0030658266,0.0019003911,0.005367749,0.007381817
H1,10619,0.007786242,0.007539902,0.006666949,0.012354365,0.014440123
H1,10620,0.011458717,0.009070338,0.0086392965,0.014256364,0.015435703
H1,10621,0.011825558,0.010679094,0.010810722,0.014453173,0.016213356
H1,10622,0.014710341,0.011383263,0.012370298,0.015866144,0.017606039
H1,10623,0.016033072,0.015670236,0.014084946,0.019092375,0.021651316
H1,10624,0.01963067,0.019195681,0.016094672,0.023495257,0.023289373
H1,10625,0.018607821,0.016181506,0.01670039,0.02042618,0.021982834
H1,10626,0.02190578,0.020040372,0.018694231,0.023499355,0.024076082
H1,10627,0.014907571,0.013014957,0.012845552,0.015732635,0.01701093
H1,10628,0.020621812,0.018308263,0.017970327,0.02107348,0.022913659
H1,10629,0.023937423,0.0227575,0.023380881,0.028415369,0.029906614
H1,10630,0.021535566,0.016945373,0.016947716,0.021896053,0.021003691
H1,10631,0.017940696,0.014825802,0.015674744,0.019277595,0.019809732
H1,10632,0.02037406,0.019000806,0.01801357,0.024323257,0.024709253
H1,10633,0.016339898,0.014752295,0.0127306525,0.018966723,0.021126917
H1,10634,0.02860154,0.02544489,0.02711047,0.031108737,0.0323148
H1,10635,0.017171334,0.014606254,0.01563821,0.021191478,0.019775508
H1,10636,0.025796022,0.024662593,0.024602592,0.029313361,0.030499531
H1,10637,0.012002895,0.0134256575,0.013375293,0.017150132,0.021504447
H1,10638,0.026401151,0.021596316,0.025033714,0.026054688,0.027603649
H1,10639,0.020772059,0.017459532,0.018679969,0.020933982,0.022461515
H1,10640,0.035072416,0.030702136,0.031290088,0.040805817,0.041049052
H1,10641,0.02360425,0.019608527,0.022029106,0.02736931,0.023918495
H1,10642,0.026149116,0.024258498,0.021155091,0.029628992,0.030300464
H1,10643,0.03363953,0.033205826,0.030173833,0.038136467,0.039805822
H1,10644,0.031707004,0.030953158,0.030534614,0.034811504,0.036245473
H1,10645,0.034862842,0.029910753,0.03242378,0.034389067,0.03592885
H1,10646,0.041657645,0.037824575,0.03737138,0.043150276,0.043474555
H1,10647,0.039928675,0.036637016,0.03755177,0.04329006,0.04354337
H1,10648,0.035288278,0.03110889,0.03139451,0.038231995,0.039116625
H1,10649,0.042657394,0.04053898,0.0402723,0.0441885,0.046995938
H1,10650,0.027988631,0.027682832,0.028026242,0.031159144,0.035286725
H1,10651,0.042959645,0.040657256,0.039554473,0.045448124,0.045947403
H1,10652,0.042453934,0.038634975,0.038653605,0.045194566,0.04714051
H1,10653,0.046174332,0.044645965,0.043894332,0.050762966,0.052326974
H1,10654,0.04136733,0.03877023,0.036197167,0.04496507,0.046593048
H1,10655,0.04282861,0.039957486,0.040069394,0.044972528,0.045107722
H1,10656,0.043254167,0.03959518,0.040607903,0.045770105,0.04747232
H1,10657,0.04551928,0.043437246,0.043907188,0.047075357,0.04910773
H1,10658,0.04500009,0.043519817,0.042690195,0.046452377,0.049535163
H1,10659,0.040862184,0.039979972,0.040249683,0.045027662,0.043773342
H1,10660,0.050668426,0.0465833,0.04572736,0.051724393,0.05267723
H1,10661,0.048159245,0.04526876,0.045838356,0.05134952,0.052286036
H1,10662,0.04742483,0.043987826,0.042315308,0.049843464,0.050536186
H1,10663,0.048557963,0.045884367,0.045316823,0.051708773,0.051645722
H1,10664,0.049079612,0.04513026,0.04518922,0.050288245,0.050644487
H1,10665,0.04651328,0.043068815,0.043128613,0.048924264,0.049958628
H1,10666,0.05164797,0.046737008,0.049310654,0.053343896,0.05282864
H1,10667,0.045538437,0.042671375,0.04133161,0.047883764,0.047991242
H1,10668,0.054631248,0.05053945,0.05177939,0.057046693,0.057187263
H1,10669,0.04776884,0.045763433,0.04403393,0.04964139,0.05209882
H1,10670,0.05859174,0.05456534,0.054847877,0.060574725,0.0617288
H1,10671,0.0637266,0.059377693,0.060103364,0.06532953,0.064511515
H1,10672,0.055887874,0.052285355,0.0527678,0.05717827,0.057924613
H1,10673,0.057656214,0.053648658,0.05290666,0.058214985,0.059176747
H1,10674,0.049676437,0.045545246,0.047241025,0.051918555,0.05205402
H1,10675,0.056150265,0.05189649,0.053027064,0.058169782,0.059969872
H1,10676,0.055979814,0.053534515,0.052477397,0.058384225,0.058767345
H1,10677,0.057403482,0.053004485,0.054995634,0.058586158,0.060910136
H1,10678,0.05950203,0.056329217,0.0580733,0.062335808,0.062752664
H1,10679,0.061865147,0.056038983,0.057666015,0.06325391,0.0637086
H1,10680,0.059815142,0.05569211,0.05613775,0.06127766,0.063754685
H1,10681,0.05766534,0.052990504,0.05260001,0.0585775,0.06002002
H1,10682,0.055564024,0.05078134,0.05419008,0.058850713,0.06169475
H1,10683,0.05993869,0.0564393,0.057843022,0.062378958,0.063157745
H1,10684,0.06118978,0.057809543,0.057176314,0.06356755,0.06417437
H1,10685,0.061272822,0.056584496,0.058401503,0.06224125,0.06332424
H1,10686,0.06279833,0.058025274,0.057659894,0.06385117,0.06426795
H1,10687,0.0639247,0.058569904,0.059990156,0.064872324,0.065216795
H1,10688,0.059725426,0.057623398,0.05835184,0.062173266,0.063780114
H1,10689,0.06468237,0.06235451,0.06116395,0.06675645,0.06962767
H1,10690,0.06733109,0.065178744,0.063274615,0.06994962,0.071001165
H1,10691,0.060550954,0.05663841,0.056709517,0.06190695,0.06293174
H1,10692,0.06554529,0.060863197,0.062341526,0.06826365,0.06939242
H1,10693,0.062489122,0.05759554,0.058321908,0.06314126,0.064911105
H1,10694,0.0677393,0.06275997,0.0645788,0.06841868,0.070225306
H1,10695,0.06629578,0.061540607,0.062582515,0.067389175,0.068770476
H1,10696,0.06196292,0.059685424,0.057129677,0.06358956,0.06531376
H1,10697,0.0668526,0.06327153,0.06436141,0.0691135,0.06975673
H1,10698,0.059792224,0.05798294,0.0567263,0.06150665,0.063694544
H1,10699,0.05799951,0.054912053,0.055952653,0.05999919,0.06099136
H1,10700,0.067938134,0.06528627,0.06526447,0.07224688,0.07527851
H1,10701,0.0652661,0.061941545,0.06285414,0.06572242,0.069290146
H1,10702,0.06482502,0.060989928,0.06190538,0.06696806,0.069150545
H1,10703,0.068550505,0.06452408,0.06508092,0.06872083,0.069926865
H1,10704,0.065974444,0.06366118,0.06355339,0.06912795,0.07057153
H1,10705,0.07089371,0.0660525,0.06821785,0.07198254,0.072954014
H1,10706,0.06566432,0.06137272,0.062151827,0.06575795,0.06740963
H1,10707,0.06627949,0.06277094,0.064114064,0.06810291,0.0689277
H1,10708,0.069919325,0.06490124,0.064755835,0.07012014,0.071591
