
[Name]
parachute_model_surface

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ]
3.54665401e-03, -4.63909268e-01, -3.02930903e-02, -1.91625500e+01
1.72104090e-02, -5.01826704e-01, 2.51803864e-02, -1.21566057e+01
-3.01273037e-02, -5.01812816e-01, 4.75348532e-03, 2.27931767e+01
-1.62790660e-02, -5.01874924e-01, -2.57922858e-02, -9.65189934e+00
-6.57300092e-03, -4.63858992e-01, -2.97833122e-02, -1.75902958e+01
1.92139279e-02, -5.01817346e-01, -2.36870218e-02, -9.68953705e+00
2.40071863e-02, -5.01880467e-01, 1.88123640e-02, -3.53851175e+00
-2.78613195e-02, -5.01899719e-01, -1.24095473e-02, 1.64065132e+01
2.93876650e-03, -5.01803398e-01, 3.03580910e-02, -2.41371250e+01
-3.03749032e-02, -4.64228511e-01, 2.75957282e-03, 2.19238853e+01
-1.49623230e-02, -5.01820326e-01, -2.65777893e-02, -1.19317656e+01
2.90683843e-02, -4.63871330e-01, 9.23466589e-03, 1.01057596e+01
2.47975197e-02, -5.01811445e-01, 1.77576207e-02, -2.74367070e+00
-3.03785410e-02, -4.64226514e-01, -2.71924539e-03, 2.22775517e+01
-2.79310457e-02, -5.01870573e-01, 1.22518064e-02, 1.64237461e+01
2.98473649e-02, -5.01782775e-01, -6.27573160e-03, -1.42341387e+00
-8.95645749e-03, -5.01778245e-01, -2.91553065e-02, -1.97860241e+01
-3.04526519e-02, -4.63918149e-01, 1.69883633e-03, 2.37130032e+01
-2.75387708e-02, -4.64115828e-01, 1.31097734e-02, 1.48150940e+01
-5.26040979e-03, -4.64277476e-01, -3.00429370e-02, -1.96437416e+01
-2.96072401e-02, -5.01802146e-01, -7.32539035e-03, 2.14526062e+01
-6.98760012e-03, -4.63870436e-01, -2.96887774e-02, -1.77435074e+01
-2.97082420e-02, -5.01797855e-01, -6.90437201e-03, 2.17556686e+01
1.55939963e-02, -4.64158863e-01, 2.62121595e-02, -6.24731970e+00
2.83396617e-02, -5.01875579e-01, -1.12744691e-02, -2.27418900e+00
-1.55985579e-02, -5.01822352e-01, -2.62094457e-02, -1.09168444e+01
2.40472034e-02, -5.01871943e-01, -1.87611841e-02, -3.49127626e+00
2.25537997e-02, -4.63891268e-01, -2.05323193e-02, 2.67355728e+00
-9.35329311e-03, -5.01875520e-01, -2.90304311e-02, -1.93254509e+01
-5.30025968e-03, -4.64143097e-01, 3.00359335e-02, -1.94224796e+01
3.04112136e-02, -5.01810849e-01, -2.32552527e-03, 9.79160238e-03
6.09389925e-03, -4.63895470e-01, 2.98850201e-02, -1.70966206e+01
-8.77652876e-03, -5.01801014e-01, 2.92099733e-02, -1.96127872e+01
-1.86914448e-02, -4.63864297e-01, -2.41014510e-02, -2.95390129e+00
-1.56738609e-02, -5.01822650e-01, 2.61644814e-02, -1.06558161e+01
-2.99106203e-02, -5.01746774e-01, 5.96697442e-03, 2.22193356e+01
-1.98463127e-02, -5.01795650e-01, -2.31597479e-02, -2.81309795e+00
8.73899739e-03, -5.01819432e-01, 2.92212237e-02, -2.12227974e+01
-3.03330794e-02, -4.64264959e-01, 3.18658538e-03, 2.18215847e+01
2.30323561e-02, -5.01783133e-01, 1.99940149e-02, -4.24657583e+00
-2.36124191e-02, -5.01828372e-01, 1.93055347e-02, 5.65182257e+00
4.41079168e-03, -4.63880479e-01, -3.01793795e-02, -1.87553806e+01
-2.68665962e-02, -5.01849174e-01, 1.44373160e-02, 1.37119341e+01
1.48394639e-02, -5.01906812e-01, -2.66465824e-02, -1.57606077e+01
2.38179080e-02, -5.01806438e-01, -1.90514382e-02, -3.59716225e+00
4.93958639e-03, -5.01801968e-01, -3.00973505e-02, -2.36067142e+01
-2.60021109e-02, -5.01858771e-01, -1.59417782e-02, 1.15825520e+01
-1.13683753e-02, -5.01756549e-01, 2.83021219e-02, -1.72406464e+01
4.48675640e-03, -4.63880986e-01, 3.01681794e-02, -1.79332333e+01
3.64559167e-03, -4.63876277e-01, 3.02813426e-02, -1.82392426e+01
2.67023407e-02, -5.01800954e-01, 1.47388950e-02, -2.19924712e+00
6.93877507e-03, -4.63872254e-01, 2.97002252e-02, -1.63509884e+01
-2.94443332e-02, -4.64283615e-01, -7.95495324e-03, 1.92977409e+01
3.04999892e-02, -5.01974285e-01, 2.69236843e-05, 4.20075625e-01
2.79900189e-02, -5.01801848e-01, -1.21164713e-02, -2.18413877e+00
-2.29997784e-02, -5.01814842e-01, 2.00314820e-02, 3.81431699e+00
1.15457056e-02, -4.63883430e-01, -2.82302443e-02, -1.28530474e+01
-2.85479091e-02, -4.64277238e-01, 1.07362419e-02, 1.67918282e+01
2.25745123e-02, -4.63889211e-01, 2.05095448e-02, 3.81861329e+00
-1.20255798e-02, -5.01858950e-01, -2.80291885e-02, -1.59685612e+01
-3.02756634e-02, -4.64127719e-01, 3.69245117e-03, 2.22846222e+01
2.99542714e-02, -5.01813948e-01, -5.74383279e-03, -1.20792556e+00
-1.39283268e-02, -5.01871526e-01, 2.71339603e-02, -1.33288479e+01
1.55416327e-02, -4.64165568e-01, -2.62432396e-02, -8.45546532e+00
-1.86424367e-02, -4.63877976e-01, 2.41393782e-02, -3.83436108e+00
3.04889102e-02, -4.63865548e-01, 8.22449569e-04, 9.95150280e+00
3.04881856e-02, -4.63865668e-01, -8.48895172e-04, 9.82586002e+00
2.41577365e-02, -4.63833958e-01, 1.86186414e-02, 5.61340761e+00
1.82510428e-02, -5.01800537e-01, -2.44366415e-02, -1.13116388e+01
2.67536864e-02, -5.01794815e-01, -1.46454861e-02, -1.66833925e+00
5.26365452e-03, -4.64166254e-01, -3.00423689e-02, -1.90645866e+01
2.04943661e-02, -4.63886976e-01, -2.25882940e-02, -2.82305390e-01
1.19396728e-02, -5.01868308e-01, -2.80658901e-02, -1.88199368e+01
-2.85652280e-02, -4.64275777e-01, -1.06900800e-02, 1.70309505e+01
-2.84234677e-02, -5.01873016e-01, 1.10614868e-02, 1.81780243e+01
2.99314782e-02, -5.01800120e-01, 5.86145045e-03, -1.67140198e+00
-2.60834098e-02, -5.01900375e-01, 1.58084072e-02, 1.14957714e+01
-4.55353787e-04, -5.01925528e-01, 3.04966010e-02, -2.41700230e+01
2.18574237e-02, -5.01790285e-01, -2.12721191e-02, -5.70872927e+00
-3.60485842e-03, -4.63903636e-01, 3.02862190e-02, -1.93851261e+01
-1.18165473e-02, -5.01742661e-01, 2.81179529e-02, -1.63014126e+01
1.37433223e-02, -5.01870036e-01, -2.72281319e-02, -1.66374989e+01
-8.49771220e-03, -5.01772881e-01, -2.92923003e-02, -1.99520283e+01
-2.73706019e-02, -5.01804113e-01, -1.34573476e-02, 1.50645723e+01
9.61431768e-03, -5.01797497e-01, -2.89450325e-02, -2.10665379e+01
2.86662839e-02, -4.64159280e-01, -1.04160551e-02, 9.23812485e+00
-3.04136463e-02, -4.64313716e-01, -2.29350035e-03, 2.18870487e+01
3.01483390e-03, -5.01825869e-01, -3.03506311e-02, -2.40073776e+01
-1.23934094e-02, -5.01834214e-01, -2.78685018e-02, -1.57250509e+01
1.21167414e-02, -5.01869261e-01, 2.79899016e-02, -1.77834053e+01
5.76586975e-03, -5.01819134e-01, 2.99500376e-02, -2.28278198e+01
1.47064831e-02, -5.01765311e-01, 2.67202053e-02, -1.51514215e+01
-2.53995042e-02, -5.01781523e-01, 1.68853551e-02, 9.74561405e+00
1.86593812e-02, -4.63881314e-01, 2.41262838e-02, -1.06460702e+00
2.88421009e-02, -5.01795709e-01, 9.91883129e-03, -2.71129060e+00
2.60061100e-02, -4.64152277e-01, -1.59352515e-02, 6.45177031e+00
-1.38210999e-02, -5.01805604e-01, -2.71887332e-02, -1.35966702e+01
1.91579852e-02, -5.01804113e-01, 2.37322915e-02, -9.64272118e+00
-3.01630311e-02, -5.01812577e-01, -4.52124327e-03, 2.29063320e+01
2.59497538e-02, -5.01895189e-01, -1.60268620e-02, -1.74722958e+00
-2.49215625e-02, -4.64315861e-01, 1.75831094e-02, 7.46762466e+00
1.86032876e-02, -4.63879555e-01, -2.41695624e-02, -3.21799850e+00
2.42375657e-02, -5.01771331e-01, 1.85146015e-02, -3.34039664e+00
-1.22725265e-02, -5.01815021e-01, 2.79219467e-02, -1.59442406e+01
-2.10406408e-02, -5.01793027e-01, 2.20803414e-02, -9.35187042e-01
-2.28837505e-02, -5.01795411e-01, -2.01639291e-02, 3.82970929e+00
2.79016756e-02, -4.64145750e-01, 1.23185460e-02, 9.26142406e+00
-3.04092485e-02, -4.64332640e-01, 2.35108519e-03, 2.13274555e+01
-9.78579093e-03, -5.01817942e-01, 2.88875122e-02, -1.86218319e+01
-1.91926733e-02, -5.01804113e-01, 2.37042475e-02, -4.47130060e+00
9.68169980e-03, -5.01818359e-01, 2.89225634e-02, -2.04800549e+01
-6.49909349e-03, -4.63873059e-01, 2.97995266e-02, -1.79091091e+01
2.36924589e-02, -5.01700282e-01, 1.92072242e-02, -3.74402046e+00
2.97526550e-02, -4.64218676e-01, -6.71040639e-03, 9.85516071e+00
-9.69173294e-03, -5.01808405e-01, -2.89192032e-02, -1.88309994e+01
2.79514324e-02, -5.01794279e-01, 1.22052236e-02, -2.48089433e+00
-1.96418650e-02, -4.64173526e-01, -2.33333912e-02, -2.47747159e+00
-3.67097626e-03, -4.63905007e-01, -3.02782748e-02, -1.89370098e+01
1.37406159e-02, -4.64158714e-01, -2.72294972e-02, -1.11166039e+01
-2.16777772e-02, -4.64170784e-01, 2.14551631e-02, 9.95488226e-01
2.54768655e-02, -5.01775324e-01, -1.67684034e-02, -1.99859905e+00
1.15271527e-02, -5.01766086e-01, -2.82378253e-02, -1.87777271e+01
-2.83615589e-02, -5.01900852e-01, -1.12192705e-02, 1.79369469e+01
-5.77621022e-03, -5.01819253e-01, 2.99480446e-02, -2.18622379e+01
2.55554765e-02, -4.63869333e-01, -1.66483521e-02, 6.38924408e+00
-1.66420434e-02, -5.01788974e-01, -2.55595855e-02, -9.31409168e+00
7.36527005e-03, -5.01813591e-01, -2.95973457e-02, -2.26728306e+01
-2.75458768e-02, -4.64157790e-01, -1.30948368e-02, 1.52148247e+01
9.21841338e-03, -4.64144111e-01, -2.90735420e-02, -1.57385798e+01
2.97608282e-02, -4.64216858e-01, 6.67406712e-03, 9.70543766e+00
-3.04890741e-02, -4.63906497e-01, 8.16311105e-04, 2.37298355e+01
1.58045702e-02, -5.01809418e-01, -2.60857344e-02, -1.44551268e+01
-3.09457141e-03, -5.01812994e-01, -3.03426050e-02, -2.35400085e+01
2.01327205e-02, -5.01769185e-01, -2.29112115e-02, -8.54592037e+00
1.80477463e-02, -5.01802146e-01, 2.45871693e-02, -1.08265676e+01
-3.04747671e-02, -4.63874906e-01, -1.24039338e-03, 2.40263996e+01
-2.67890114e-02, -5.01700640e-01, -1.45807713e-02, 1.37273655e+01
-5.73080080e-03, -4.64148611e-01, -2.99567673e-02, -1.88319168e+01
1.87891871e-02, -5.01763165e-01, 2.40253303e-02, -1.00931005e+01
2.76958793e-02, -4.64297831e-01, 1.27745187e-02, 8.95948029e+00
-2.33630165e-02, -4.64180082e-01, -1.96066182e-02, 5.07927752e+00
4.63445584e-04, -5.01925647e-01, 3.04964799e-02, -2.41946735e+01
-3.04889623e-02, -4.63879764e-01, -8.20466550e-04, 2.42250595e+01
-2.41448097e-02, -4.63888943e-01, -1.86354015e-02, 7.96999407e+00
-2.66815741e-02, -5.01809061e-01, 1.47764543e-02, 1.32266340e+01
1.51843606e-02, -4.64327455e-01, 2.64515635e-02, -7.54873419e+00
-1.80857033e-02, -5.01767755e-01, 2.45592613e-02, -6.77519035e+00
6.52706763e-03, -4.63874817e-01, 2.97934115e-02, -1.67641582e+01
-1.73026491e-02, -4.64176148e-01, 2.51170937e-02, -7.47791719e+00
2.96635404e-02, -4.64323372e-01, -7.09396694e-03, 9.77226353e+00
2.46403906e-02, -5.01803041e-01, -1.79750156e-02, -2.72621560e+00
-3.00323889e-02, -4.64146674e-01, 5.32030128e-03, 2.13547916e+01
2.10713632e-02, -5.01763165e-01, 2.20510233e-02, -6.76673126e+00
2.69481838e-02, -5.01733840e-01, -1.42844468e-02, -1.69871795e+00
-2.94318907e-02, -4.64321494e-01, 8.00086651e-03, 1.89290447e+01
1.88507810e-02, -5.01835287e-01, -2.39770319e-02, -1.02677307e+01
-2.86998451e-02, -4.64254141e-01, 1.03232199e-02, 1.75472565e+01
-2.02014633e-02, -5.01743436e-01, -2.28506215e-02, -2.25339818e+00
-1.16368430e-02, -5.01753509e-01, -2.81927995e-02, -1.67982502e+01
1.62069295e-02, -5.01759827e-01, -2.58376747e-02, -1.37680540e+01
3.04999966e-02, -4.64176714e-01, 1.43357302e-05, 9.87996769e+00
-2.93102637e-02, -4.64137465e-01, -8.43554549e-03, 1.98570099e+01
2.60397717e-02, -4.64160383e-01, 1.58801861e-02, 7.17190552e+00
2.48724353e-02, -4.64184165e-01, -1.76525358e-02, 5.15977859e+00
-2.96506826e-02, -5.01792252e-01, 7.14751938e-03, 2.14437733e+01
-3.04742511e-02, -4.63921458e-01, 1.25301618e-03, 2.36633148e+01
-2.08533257e-02, -5.01778781e-01, -2.22573318e-02, -7.87546456e-01
-2.03336608e-02, -5.01762331e-01, 2.27330662e-02, -2.19596410e+00
-2.83804648e-02, -4.64131594e-01, -1.11713568e-02, 1.72772007e+01
-2.22216956e-02, -5.01756966e-01, -2.08912957e-02, 2.41603303e+00
-3.00365631e-02, -4.64159429e-01, -5.29668480e-03, 2.17509937e+01
-2.83653084e-02, -4.64135796e-01, 1.12097850e-02, 1.69392262e+01
-2.71848645e-02, -5.01770496e-01, -1.38287097e-02, 1.44881516e+01
-2.99387891e-02, -4.64317411e-01, 5.82399219e-03, 2.03658085e+01
-1.82710197e-02, -5.01735270e-01, -2.44217087e-02, -6.41063452e+00
1.99495405e-02, -5.01776397e-01, 2.30708867e-02, -8.40178204e+00
2.91539747e-02, -5.01787186e-01, -8.96079186e-03, -2.17920661e+00
-3.04942261e-02, -5.01771629e-01, 5.93500736e-04, 2.39125042e+01
2.77372114e-02, -4.64189976e-01, -1.26845231e-02, 8.31700802e+00
-1.45737203e-02, -5.01784325e-01, -2.67928485e-02, -1.30748596e+01
1.01549458e-02, -4.64278966e-01, -2.87598185e-02, -1.53081894e+01
2.53643300e-02, -5.01791120e-01, 1.69381462e-02, -2.42205596e+00
1.40920738e-02, -5.01769364e-01, -2.70492788e-02, -1.63864040e+01
2.30610818e-02, -5.01797080e-01, -1.99608766e-02, -4.53222895e+00
-2.87176743e-02, -4.64257360e-01, -1.02735218e-02, 1.75194664e+01
3.03646531e-02, -4.64184433e-01, 2.87017250e-03, 9.67641163e+00
1.85571853e-02, -5.01907229e-01, -2.42049769e-02, -1.07435856e+01
3.03622149e-02, -4.64184016e-01, -2.89585162e-03, 9.80043697e+00
-2.95560937e-02, -4.64265913e-01, -7.52910087e-03, 1.97433815e+01
2.95676235e-02, -4.64232445e-01, -7.48369610e-03, 9.74441338e+00
-2.77465098e-02, -4.64330077e-01, 1.26641700e-02, 1.45089951e+01
-1.47985118e-02, -5.01817524e-01, 2.66693477e-02, -1.18225260e+01
-1.11304177e-02, -5.01808703e-01, -2.83965468e-02, -1.65556011e+01
1.36505123e-02, -4.64260727e-01, 2.72747781e-02, -9.63915062e+00
2.72899605e-02, -5.01792252e-01, 1.36201335e-02, -2.28263259e+00
2.75113340e-02, -4.64284748e-01, 1.31672537e-02, 8.76869869e+00
2.62646452e-02, -4.64299858e-01, -1.55054331e-02, 6.50020647e+00
-2.47154087e-02, -4.64232892e-01, 1.78717244e-02, 7.28612280e+00
2.75244676e-02, -4.64360416e-01, -1.31397741e-02, 7.82145834e+00
-2.92960368e-02, -4.64141577e-01, 8.48482177e-03, 1.92907276e+01
-3.73517293e-18, -4.63955283e-01, 3.05000003e-02, -1.96571045e+01
-2.05224156e-02, -5.01750529e-01, -2.25628112e-02, -1.67374456e+00
1.10128121e-02, -5.01789451e-01, -2.84423623e-02, -1.99228458e+01
2.71606166e-02, -5.01750529e-01, -1.38762714e-02, -1.77032626e+00
2.94662211e-02, -4.64351922e-01, -7.87349138e-03, 9.55272961e+00
1.51221324e-02, -4.64339823e-01, -2.64871884e-02, -9.66640472e+00
-2.99448501e-02, -4.64322239e-01, -5.79274958e-03, 2.06801281e+01
1.17660109e-02, -5.01751482e-01, 2.81391367e-02, -1.81422043e+01
-2.33551636e-02, -4.64179158e-01, 1.96159724e-02, 4.38906908e+00
2.98354104e-02, -4.64316785e-01, -6.33232296e-03, 9.81517315e+00
2.99901552e-02, -4.64268267e-01, -5.55343740e-03, 9.82141876e+00
-2.80162655e-02, -5.01786292e-01, -1.20556569e-02, 1.69242954e+01
7.21979979e-03, -5.01794517e-01, 2.96331663e-02, -2.21081676e+01
-2.38203257e-02, -5.01863003e-01, -1.90484151e-02, 6.01954603e+00
1.60003044e-02, -5.01785398e-01, 2.59661376e-02, -1.36430693e+01
-1.41811129e-02, -5.01758933e-01, -2.70027053e-02, -1.34095182e+01
2.96835415e-02, -4.64329988e-01, 7.00980891e-03, 9.72858524e+00
1.32926954e-02, -4.64303404e-01, -2.74509434e-02, -1.19483271e+01
1.68490056e-02, -5.01843631e-01, 2.54236311e-02, -1.25696745e+01
-2.88908798e-02, -5.01762629e-01, -9.77584254e-03, 1.95424404e+01
2.62869820e-02, -4.64306444e-01, 1.54675357e-02, 7.19930124e+00
1.84577014e-02, -5.01792610e-01, 2.42809244e-02, -1.05105820e+01
-2.13306602e-02, -4.64326143e-01, 2.18002964e-02, -5.12703598e-01
1.09536350e-02, -5.01789331e-01, 2.84652058e-02, -1.93793736e+01
2.88798138e-02, -5.01795113e-01, -9.80848260e-03, -2.26108432e+00
-5.78312390e-03, -4.64319766e-01, 2.99467109e-02, -1.93901653e+01
-2.57710218e-02, -5.01751304e-01, -1.63127091e-02, 1.09933271e+01
-1.04842409e-02, -4.64157552e-01, -2.86414158e-02, -1.54249449e+01
1.44861788e-02, -5.01784086e-01, -2.68402807e-02, -1.58820524e+01
1.42546082e-02, -5.01798093e-01, 2.69639790e-02, -1.55165472e+01
-1.04561513e-02, -4.64187324e-01, 2.86516827e-02, -1.61150894e+01
-3.04500423e-02, -5.01744807e-01, -1.74498360e-03, 2.38569126e+01
-1.90604534e-02, -5.01794934e-01, -2.38106940e-02, -4.67753649e+00
-2.82808729e-02, -5.01765549e-01, 1.14211310e-02, 1.75660629e+01
-3.04878727e-02, -5.01745760e-01, -8.60001892e-04, 2.39145260e+01
1.70209110e-02, -5.01790226e-01, -2.53088642e-02, -1.27597008e+01
-2.55128499e-02, -5.01757860e-01, -1.67136025e-02, 1.00359287e+01
5.91207715e-03, -5.01814663e-01, -2.99215205e-02, -2.34205017e+01
1.32733481e-02, -4.64345634e-01, 2.74603032e-02, -1.02940741e+01
-2.72948295e-02, -5.01794457e-01, 1.36103760e-02, 1.48938875e+01
3.04029975e-02, -4.64365333e-01, -2.43059918e-03, 9.75629139e+00
2.81741023e-02, -5.01774788e-01, -1.16820391e-02, -2.24455762e+00
8.73254705e-03, -4.64324236e-01, -2.92231534e-02, -1.68233528e+01
2.98373681e-02, -4.64337140e-01, 6.32309122e-03, 9.64542294e+00
1.05438950e-02, -4.64365721e-01, -2.86195092e-02, -1.55861206e+01
-2.92606000e-02, -5.01794815e-01, 8.60623550e-03, 2.04083729e+01
2.70965137e-02, -5.01756966e-01, 1.40010333e-02, -2.26031041e+00
2.51439270e-02, -4.64355230e-01, -1.72636323e-02, 5.19816589e+00
-2.23694593e-02, -5.01760423e-01, 2.07330007e-02, 2.20442414e+00
-7.22350233e-05, -4.64211226e-01, -3.04999147e-02, -2.06674366e+01
2.65056118e-02, -4.64274406e-01, 1.50898173e-02, 7.62261105e+00
5.71854785e-03, -4.64338124e-01, -2.99591087e-02, -1.90460339e+01
-7.25124171e-03, -5.01791358e-01, 2.96254884e-02, -2.13979321e+01
3.04050464e-02, -4.64366555e-01, 2.40481785e-03, 9.73215961e+00
-2.56380253e-02, -5.01761436e-01, 1.65209472e-02, 1.02917957e+01
-9.02767119e-04, -4.64398503e-01, 3.04866377e-02, -2.12499542e+01
1.28876716e-02, -4.64280128e-01, -2.76434068e-02, -1.23343945e+01
-2.45093741e-02, -5.01787066e-01, 1.81532539e-02, 7.43500090e+00
2.84858700e-02, -4.64351565e-01, -1.08997812e-02, 8.92197514e+00
6.45588478e-03, -4.63900298e-01, -2.98089180e-02, -1.74698925e+01
2.43272930e-02, -5.01772702e-01, -1.83965433e-02, -3.18447590e+00
-3.02137416e-02, -4.64311242e-01, -4.16891929e-03, 2.13295765e+01
-2.51897331e-02, -4.64349508e-01, 1.71967261e-02, 7.77410126e+00
-2.25532688e-02, -5.01756370e-01, -2.05329023e-02, 3.07460022e+00
1.29376249e-02, -4.64285135e-01, 2.76200641e-02, -1.08603344e+01
-7.82858580e-03, -4.64188010e-01, -2.94781830e-02, -1.78699856e+01
1.24827065e-02, -4.64445531e-01, 2.78286189e-02, -1.16323080e+01
-1.69122890e-02, -4.64365214e-01, 2.53815781e-02, -8.72361660e+00
2.88192946e-02, -4.64341700e-01, -9.98490117e-03, 9.16069412e+00
5.33709442e-03, -4.64194745e-01, 3.00294105e-02, -1.87334938e+01
2.21733581e-02, -5.01731694e-01, -2.09425930e-02, -5.50333548e+00
-2.98497472e-02, -4.64304179e-01, 6.26439322e-03, 2.02952843e+01
2.93621663e-02, -4.64258552e-01, -8.25307239e-03, 9.57322121e+00
-2.40984336e-02, -5.01765847e-01, -1.86953340e-02, 6.61595726e+00
-5.61655557e-04, -4.64369446e-01, -3.04948278e-02, -2.11723576e+01
3.03097200e-02, -4.64335591e-01, 3.40159843e-03, 9.61763287e+00
-2.95543112e-02, -4.64358628e-01, 7.53609277e-03, 1.90673008e+01
-2.58770976e-02, -5.01779258e-01, 1.61439106e-02, 1.10262098e+01
-2.64372900e-02, -4.64195251e-01, -1.52091999e-02, 1.19011259e+01
-7.74911372e-03, -4.64197159e-01, 2.94991732e-02, -1.83314228e+01
9.73534957e-03, -4.64304447e-01, -2.89045498e-02, -1.56807642e+01
2.99229436e-02, -4.64326590e-01, -5.90487057e-03, 9.78674603e+00
3.03068105e-02, -4.64336067e-01, -3.42742377e-03, 9.80852795e+00
2.14178097e-02, -4.64204490e-01, -2.17146836e-02, 4.28954750e-01
1.25028891e-02, -4.64363009e-01, -2.78195571e-02, -1.28332329e+01
8.16801935e-03, -4.64186966e-01, 2.93859411e-02, -1.57789345e+01
2.14336663e-02, -4.64207113e-01, 2.16990318e-02, 2.11930251e+00
-2.48886291e-02, -4.64220852e-01, -1.76296961e-02, 8.25518322e+00
2.64861044e-02, -4.64282483e-01, -1.51240313e-02, 6.84613943e+00
-2.00218707e-02, -4.64362413e-01, -2.30081454e-02, -2.79264259e+00
-2.06748508e-02, -5.01762927e-01, 2.24232152e-02, -1.64834392e+00
7.89242424e-03, -4.64294851e-01, -2.94611547e-02, -1.75471687e+01
1.64656043e-02, -5.01731992e-01, 2.56736036e-02, -1.32072372e+01
-4.81311092e-03, -4.64222968e-01, -3.01178358e-02, -1.98694763e+01
4.49528306e-04, -4.64336514e-01, -3.04966867e-02, -2.10011482e+01
-1.52693102e-02, -4.64195520e-01, 2.64026169e-02, -1.02746773e+01
-6.00916520e-03, -5.01808465e-01, -2.99021732e-02, -2.19996796e+01
3.00639458e-02, -4.64365512e-01, -5.13898535e-03, 9.84247303e+00
2.90214047e-02, -5.01764119e-01, -9.38126538e-03, -2.23291850e+00
-2.69969460e-02, -5.01850903e-01, -1.41920717e-02, 1.41911850e+01
-3.04599293e-02, -5.01743495e-01, 1.56293809e-03, 2.39493313e+01
1.39836520e-02, -4.64371681e-01, 2.71054879e-02, -9.42771053e+00
-1.72997788e-02, -4.64243472e-01, -2.51190700e-02, -6.93327713e+00
2.17518825e-02, -4.64392245e-01, -2.13800278e-02, 5.50215006e-01
1.19621558e-02, -4.64194238e-01, 2.80563161e-02, -1.15652742e+01
-1.78005118e-02, -4.64347631e-01, -2.47667488e-02, -6.23687792e+00
-1.43277980e-02, -5.01776457e-01, 2.69251596e-02, -1.27070189e+01
-1.88171323e-02, -5.01772642e-01, 2.40034480e-02, -5.43657684e+00
2.94693150e-02, -4.64265019e-01, 7.86190294e-03, 9.81369972e+00
-1.68402363e-02, -5.01842320e-01, 2.54294407e-02, -8.89054775e+00
-2.26663463e-02, -5.01763761e-01, 2.04080064e-02, 2.90053272e+00
4.76705236e-03, -5.01793921e-01, 3.01251598e-02, -2.29343891e+01
2.86792293e-02, -4.64196444e-01, 1.03803594e-02, 9.69293404e+00
2.17816811e-02, -4.64383662e-01, 2.13496685e-02, 2.30451536e+00
-2.77469344e-02, -4.64316458e-01, -1.26632396e-02, 1.48711729e+01
-2.30525658e-02, -4.64363098e-01, -1.99707095e-02, 3.66148567e+00
2.32813749e-02, -4.64290619e-01, 1.97034925e-02, 4.15958881e+00
1.76490024e-02, -4.64200348e-01, 2.48749424e-02, -3.23204994e+00
-1.53247248e-02, -4.64191586e-01, -2.63704918e-02, -9.70517921e+00
2.81329080e-02, -5.01760542e-01, 1.17808981e-02, -2.56939483e+00
7.65044754e-03, -4.64372993e-01, 2.95249168e-02, -1.70452595e+01
2.32389085e-02, -4.64248180e-01, -1.97535604e-02, 2.87696815e+00
-1.35154156e-02, -4.64183658e-01, -2.73419749e-02, -1.20148582e+01
2.72445497e-03, -4.64196354e-01, -3.03780735e-02, -2.02172470e+01
7.48608494e-03, -4.64377731e-01, -2.95670182e-02, -1.78195839e+01
2.42760009e-03, -4.64227974e-01, 3.04032359e-02, -2.00767193e+01
-2.36723498e-02, -4.64369982e-01, 1.92320012e-02, 4.40481567e+00
1.04228258e-02, -4.64205325e-01, 2.86638234e-02, -1.34295464e+01
-4.02535638e-03, -4.63877499e-01, 3.02332025e-02, -1.92930088e+01
-1.86674036e-02, -5.01731217e-01, -2.41200756e-02, -5.72843885e+00
-1.30246291e-02, -4.64332730e-01, -2.75791418e-02, -1.35083551e+01
-3.01239416e-02, -4.64328527e-01, -4.77474555e-03, 2.11831379e+01
2.49076318e-02, -4.64194566e-01, 1.76028367e-02, 5.99706268e+00
2.93643270e-02, -4.64378148e-01, 8.24538153e-03, 9.82485485e+00
-1.02441909e-03, -4.64309752e-01, -3.04827914e-02, -2.13081684e+01
-4.09282930e-03, -4.63875413e-01, -3.02241426e-02, -1.86672001e+01
4.30779625e-03, -5.01747012e-01, 3.01942527e-02, -2.37093258e+01
2.24856548e-02, -5.01699805e-01, -2.06069257e-02, -5.07858610e+00
3.50533100e-03, -5.01762033e-01, -3.02978996e-02, -2.45726376e+01
8.27202760e-03, -4.64364529e-01, -2.93568317e-02, -1.73322258e+01
-1.77318286e-02, -4.64336753e-01, 2.48159673e-02, -7.13839293e+00
-4.79376409e-03, -5.01801193e-01, 3.01209204e-02, -2.29799480e+01
3.04963794e-02, -5.01798570e-01, -4.69979597e-04, 2.42310524e-01
9.24895634e-04, -4.64402080e-01, 3.04859746e-02, -2.09923477e+01
-2.20302548e-02, -4.64362472e-01, 2.10930780e-02, 6.54446721e-01
9.06531326e-03, -4.64294404e-01, 2.91216429e-02, -1.56638317e+01
3.04733608e-02, -4.63904828e-01, -1.27447979e-03, 9.79740810e+00
2.91237850e-02, -5.01771867e-01, 9.05842893e-03, -2.65467834e+00
1.60384588e-02, -4.64356899e-01, 2.59425882e-02, -6.27739954e+00
-2.17151754e-02, -4.64198261e-01, -2.14173105e-02, 1.40971911e+00
-1.25958668e-02, -4.64266777e-01, -2.77775843e-02, -1.38921509e+01
1.76255144e-02, -4.64178860e-01, -2.48915907e-02, -5.39001608e+00
-2.30085980e-02, -4.64336008e-01, 2.00213511e-02, 2.88794518e+00
