unique_id,ds,RNN,RNN-lo-90,RNN-lo-80,RNN-hi-80,RNN-hi-90
H1,2050-10-03,-0.017635942,-0.024581581,-0.023151105,-0.012746787,-0.01459636
H1,2050-10-04,-0.006141815,-0.007698609,-0.008203926,0.00014997146,0.0055411137
H1,2050-10-05,-0.008844104,-0.01087175,-0.0131839225,-0.00637938,-0.0005370033
H1,2050-10-06,0.006766003,-0.000929123,-7.2064926e-05,0.011461064,0.01091018
H1,2050-10-07,-0.006557595,-0.012448304,-0.009924691,0.00023253693,0.00042730581
H1,2050-10-08,-0.012317771,-0.016721716,-0.015248297,-0.00980549,-0.009435995
H1,2050-10-09,-0.014808242,-0.019930227,-0.01935606,-0.009468292,-0.010726829
H1,2050-10-10,-0.011914048,-0.016076118,-0.016854824,-0.008609553,-0.0062585776
H1,2050-10-11,-0.012832331,-0.018656824,-0.016372265,-0.011158436,-0.009666385
H1,2050-10-12,-0.010289852,-0.016110605,-0.016277842,-0.0026052224,0.0032782187
H1,2050-10-13,-0.011340818,-0.014215185,-0.011641833,-0.005927023,-0.003722764
H1,2050-10-14,-0.02436142,-0.028343713,-0.02871289,-0.019567234,-0.020057734
H1,2050-10-15,-0.015471412,-0.023509441,-0.02592064,-0.015710436,-0.017279143
H1,2050-10-16,-0.019602284,-0.022259528,-0.02242363,-0.015485408,-0.016099455
H1,2050-10-17,-0.015136922,-0.023246214,-0.01558086,-0.0101806335,-0.008896324
H1,2050-10-18,-0.011140044,-0.01623384,-0.014164412,-0.007454058,-0.009202811
H1,2050-10-19,0.0014212142,-0.0032620616,-0.0041254447,0.004830275,0.0061308774
H1,2050-10-20,-0.009325384,-0.017176053,-0.016262054,-0.004262768,-0.009805006
H1,2050-10-21,-0.013596538,-0.017970944,-0.017940132,-0.01245982,-0.0077606915
H1,2050-10-22,-0.015020866,-0.018328695,-0.01890688,-0.009704968,-0.010123212
H1,2050-10-23,-0.019080136,-0.023174034,-0.020188328,-0.01218834,-0.012366178
H1,2050-10-24,-0.0137563525,-0.020265583,-0.020755453,-0.012894651,-0.009507001
H1,2050-10-25,0.0037684385,-0.0050709597,-0.0027679629,0.0051476564,0.0043097064
H1,2050-10-26,-0.0035273565,-0.008831325,-0.008406632,-0.0010452602,0.0040909033
H1,2050-10-27,-0.0060506733,-0.012376576,-0.009436043,-0.0018972378,-0.0012070928
H1,2050-10-28,-0.0111321965,-0.014419006,-0.015021834,-0.004803228,-0.0038427082
H1,2050-10-29,-0.016935175,-0.021419127,-0.021200322,-0.007828105,-0.010656892
H1,2050-10-30,-0.0050012837,-0.013023505,-0.013619666,-0.0026288782,-0.0016702814
H1,2050-10-31,-0.007385461,-0.022291815,-0.02151693,-0.0028925342,-0.006677862
H1,2050-11-01,0.0036924426,-0.0020518168,0.00010036747,0.0042022797,0.009201842
H1,2050-11-02,-0.0049861805,-0.008963187,-0.012164033,0.0011084374,0.00034096593
H1,2050-11-03,-0.0053062085,-0.007933957,-0.007964192,-2.219458e-06,0.0036594444
H1,2050-11-04,-0.008247925,-0.018325549,-0.021076495,-0.00655029,-0.0068936357
H1,2050-11-05,-0.0051691243,-0.007976247,-0.007865014,-0.00056899374,0.005416929
H1,2050-11-06,-0.009861865,-0.013939267,-0.012134234,-0.004538321,-0.004769696
H1,2050-11-07,-0.009807589,-0.012833927,-0.011459675,-0.0059324163,-0.0043540644
H1,2050-11-08,-0.011225935,-0.013123275,-0.01471731,-0.005371021,-0.006988541
H1,2050-11-09,-0.017922787,-0.021551857,-0.021996321,-0.01340849,-0.011784127
H1,2050-11-10,-0.00400999,-0.0120288525,-0.013232461,-0.0033305795,-0.0034710811
H1,2050-11-11,0.0045674667,0.0012947299,0.0006205699,0.008917224,0.010594472
H1,2050-11-12,0.008686091,-0.0017435929,0.008367254,0.017054318,0.011526679
H1,2050-11-13,0.0064935577,0.004034494,0.00049842417,0.009496766,0.009611301
H1,2050-11-14,-0.0032818902,-0.011243062,-0.0054733846,0.002459424,-0.0018041532
H1,2050-11-15,0.00027483876,-0.004974881,-0.0070440886,0.0015649489,0.0019722297
H1,2050-11-16,0.011642102,0.006563093,0.0021574409,0.018518487,0.020068675
H1,2050-11-17,-0.0005990778,-0.0029444103,-0.00394241,0.0021070004,0.004478938
H1,2050-11-18,0.0028513847,-0.0028541617,-0.00061769737,0.0033492032,0.0074608927
H1,2050-11-19,-0.007801062,-0.007797566,-0.0112439925,-0.0016166229,-0.002425943
H1,2050-11-20,-0.0021242546,-0.003868605,-0.005714089,0.0018796365,0.0028148266
H1,2050-11-21,-0.008463525,-0.016172534,-0.018166682,-0.009585936,-0.006900569
H1,2050-11-22,0.000771955,-0.009328449,-0.007982221,0.0029728585,0.0049893837
H1,2050-11-23,0.004130734,-0.00079831167,-0.0028633734,0.007084248,0.014151109
H1,2050-11-24,-0.0052528605,-0.013266238,-0.009822433,0.001455804,-0.00077194
H1,2050-11-25,0.005423068,0.0019930745,-0.00027978257,0.00909009,0.007351953
H1,2050-11-26,0.013291457,0.008347317,0.008033765,0.014727559,0.019257553
H1,2050-11-27,-0.011697982,-0.011286478,-0.0108800875,-0.0039845007,-0.0025882928
H1,2050-11-28,-0.00043377187,-0.0047645736,-0.0040745474,0.0030820668,0.007149384
H1,2050-11-29,-0.011806627,-0.01771407,-0.009601222,-0.00082144886,-0.0062100473
H1,2050-11-30,0.005463285,-0.0021228425,0.0007409671,0.008682605,0.013160701
H1,2050-12-01,-0.004466876,-0.008161009,-0.009249768,-0.001371753,0.000556009
H1,2050-12-02,0.00017918355,-0.0029745228,-0.0058142673,0.0039049103,0.009370465
H1,2050-12-03,-0.0016100581,-0.0046702996,-0.005753195,0.00040543347,0.00018278148
H1,2050-12-04,-0.0042356993,-0.006654548,-0.010312148,-0.0023600713,0.00014412787
H1,2050-12-05,0.0009393041,-0.0067657377,-0.004958436,0.0034742206,0.0040408764
H1,2050-12-06,0.0017414397,-0.0050869114,-0.003595181,0.0032480913,0.004676997
H1,2050-12-07,-7.0342794e-06,-0.007597927,-0.0056741047,0.0013398397,0.0033856877
H1,2050-12-08,0.00483918,0.001770648,7.036363e-05,0.007512883,0.011847442
H1,2050-12-09,0.008410386,0.002720857,0.0016199764,0.011957014,0.010692247
H1,2050-12-10,0.0030592908,-0.0026604002,-0.0019179117,0.0072140354,0.0056227967
H1,2050-12-11,-0.0017980129,-0.009233201,-0.009169158,6.2710606e-05,0.0006045032
H1,2050-12-12,0.005743064,0.009335042,0.00622855,0.01494688,0.011573862
H1,2050-12-13,0.012403282,0.0073849135,0.005242974,0.014179211,0.016078113
H1,2050-12-14,0.015838673,0.0070250784,0.007178808,0.018567951,0.020732127
H1,2050-12-15,-0.0023584603,-0.00771702,-0.0008519004,0.0063346406,0.0018501336
H1,2050-12-16,-0.0006138694,-0.003587741,-0.0058850953,0.004146755,0.0062741
H1,2050-12-17,0.012557807,0.0051312977,0.007297382,0.015300656,0.016987257
H1,2050-12-18,0.004287439,0.0017165142,-0.0025523126,0.0060538487,0.011237612
H1,2050-12-19,0.009370438,0.0005805214,0.0012018849,0.010990973,0.011908796
H1,2050-12-20,0.0118299825,0.005211161,0.005487575,0.016046815,0.01858725
H1,2050-12-21,0.01016328,0.0047504045,0.0061594634,0.0099654775,0.008522785
H1,2050-12-22,0.010870252,0.0014603018,0.0038324879,0.017447717,0.0113100195
H1,2050-12-23,0.02211427,0.007599035,0.014149072,0.025228765,0.028121145
H1,2050-12-24,0.011218291,0.0065277475,0.0063326224,0.013935918,0.016267331
H1,2050-12-25,0.02533954,0.020779068,0.024313422,0.02825927,0.03066932
H1,2050-12-26,0.019613074,0.01602372,0.015769431,0.023826666,0.033260822
H1,2050-12-27,0.016371394,0.007828926,0.015205165,0.023899997,0.023671146
H1,2050-12-28,0.011090952,0.006507633,0.0047860066,0.010599964,0.017915972
H1,2050-12-29,0.013204144,0.0062156706,0.012295481,0.012698495,0.012112848
H1,2050-12-30,0.022910934,0.02121629,0.018456412,0.025254387,0.027820764
H1,2050-12-31,0.0075830105,0.004000083,0.004527485,0.011012949,0.013068141
H1,2051-01-01,0.023357244,0.019409766,0.022769367,0.028138814,0.026658356
H1,2051-01-02,0.01923863,0.0120278485,0.011727977,0.022126542,0.021701429
H1,2051-01-03,0.021404602,0.019052383,0.023497084,0.025898717,0.03258202
H1,2051-01-04,0.022929668,0.014236897,0.01683931,0.026629083,0.032087952
H1,2051-01-05,0.019039774,0.008991259,0.012985892,0.020342547,0.020185295
H1,2051-01-06,0.025244098,0.018041294,0.020952782,0.030226562,0.028835446
H1,2051-01-07,0.030873246,0.023614703,0.020509847,0.035126418,0.034834746
H1,2051-01-08,0.019713672,0.012103999,0.014819238,0.024508078,0.02620748
H1,2051-01-09,0.027180213,0.020594979,0.019051073,0.029656079,0.029215347
H1,2051-01-10,0.029773522,0.025247479,0.023746006,0.03243352,0.031039566
H1,2051-01-11,0.031738218,0.024748098,0.023726989,0.032597866,0.037243854
H1,2051-01-12,0.018717038,0.014973545,0.018339299,0.02337227,0.02847757
H1,2051-01-13,0.022754626,0.018215315,0.018655946,0.02582031,0.024933985
H1,2051-01-14,0.029761713,0.02219664,0.023379521,0.032831285,0.03259457
H1,2051-01-15,0.03361836,0.024603533,0.028238023,0.03547673,0.03923573
H1,2051-01-16,0.026525447,0.01809079,0.023877861,0.029205864,0.029364936
H1,2051-01-17,0.03302119,0.026154796,0.030417792,0.03680565,0.03525469
H1,2051-01-18,0.042969514,0.03835289,0.039531067,0.04824259,0.051748086
H1,2051-01-19,0.036593422,0.02910617,0.032482337,0.04244633,0.043177012
H1,2051-01-20,0.03876584,0.029933736,0.034393366,0.03833177,0.04134333
H1,2051-01-21,0.02472173,0.015618868,0.018142287,0.026237018,0.023930648
H1,2051-01-22,0.03925684,0.028647497,0.030456476,0.04449651,0.03977162
H1,2051-01-23,0.03873709,0.023972597,0.02964615,0.039552495,0.035627473
H1,2051-01-24,0.042762764,0.0382824,0.043178666,0.047350302,0.048786648
H1,2051-01-25,0.0560325,0.041288335,0.045960914,0.065044515,0.068578295
H1,2051-01-26,0.02816492,0.026518522,0.024228394,0.033971634,0.03677572
H1,2051-01-27,0.04043105,0.03780063,0.035786476,0.04475323,0.044599526
H1,2051-01-28,0.04556939,0.036434516,0.044413976,0.05316079,0.048496936
H1,2051-01-29,0.05985631,0.04812171,0.055170037,0.059228916,0.063689515
H1,2051-01-30,0.037248712,0.030328058,0.02834847,0.036028758,0.03659646
H1,2051-01-31,0.05968231,0.04755101,0.05632962,0.066826105,0.06699912
H1,2051-02-01,0.050742958,0.041774437,0.045817632,0.06007378,0.05894663
H1,2051-02-02,0.040744755,0.036399253,0.03599716,0.047256052,0.047286246
H1,2051-02-03,0.05830452,0.050858237,0.05729004,0.066116676,0.070573516
H1,2051-02-04,0.059759244,0.05010412,0.050501168,0.06641178,0.07227576
H1,2051-02-05,0.0691613,0.047445998,0.062649205,0.07287278,0.06727956
