ds,AutoNHITS,AutoNHITS-lo-90,AutoNHITS-lo-80,AutoNHITS-hi-80,AutoNHITS-hi-90
31452,-0.0715107,-0.06927536,-0.07112126,-0.07642205,-0.07104043
31453,-0.054925796,-0.058426183,-0.054782733,-0.0590486,-0.056257293
31454,0.03751937,0.03799907,0.036273345,0.038206805,0.03380122
31455,0.050914787,0.054766215,0.053269744,0.0520534,0.05154936
31456,-0.007202588,-0.007407248,-0.007367328,-0.009893924,-0.0081881285
31457,-0.06515244,-0.06971441,-0.07128301,-0.07091962,-0.07038157
31458,-0.052150965,-0.047731712,-0.0524811,-0.05372446,-0.05179441
31459,0.033425443,0.038174972,0.037105,0.03475354,0.037025496
31460,0.06953649,0.06500452,0.06024272,0.06190625,0.06407839
31461,-0.0067939386,-0.002426344,-0.007709466,-0.008674055,-0.006513132
31462,-0.087512925,-0.08492415,-0.07960841,-0.08477798,-0.08129761
31463,-0.03864938,-0.039716393,-0.038728595,-0.041177094,-0.03844185
31464,0.02776575,0.03254175,0.027655452,0.027242005,0.02670443
31465,0.03911388,0.044626877,0.039393112,0.03859678,0.038733125
31466,-0.000568673,-0.00061942637,0.00024537742,-0.0018307269,-0.002231568
31467,-0.073246285,-0.076058924,-0.07685946,-0.07751277,-0.07830224
31468,-0.055961736,-0.05397035,-0.057441026,-0.057042178,-0.061055586
31469,0.04132665,0.040909495,0.042287853,0.041136708,0.038359314
31470,0.064032264,0.061900534,0.061839107,0.061955974,0.059656512
31471,-0.012440946,-0.013409346,-0.015376642,-0.0150453895,-0.017887712
31472,-0.053060576,-0.055578813,-0.056780636,-0.057273343,-0.057439417
31473,-0.041307867,-0.044597328,-0.04249908,-0.042350292,-0.045013085
31474,0.024449311,0.024265498,0.021896645,0.023502141,0.021815225
31475,0.06893655,0.067775026,0.064036086,0.064142644,0.063195236
31476,-0.008164847,-0.008677855,-0.0078982245,-0.0083087385,-0.009209178
31477,-0.080414936,-0.07984519,-0.07755937,-0.07771485,-0.07717063
31478,-0.051036038,-0.05299572,-0.054672092,-0.054491572,-0.054316867
31479,0.037340477,0.03634897,0.035418704,0.035310082,0.036011204
31480,0.05494137,0.05351975,0.05690606,0.055338494,0.05685752
31481,-0.006767556,-0.007975012,-0.008841649,-0.008351192,-0.0068140626
31482,-0.06291337,-0.06604409,-0.0675149,-0.068229884,-0.066929996
31483,-0.050533704,-0.048174843,-0.051035948,-0.050657563,-0.051025122
31484,0.040923327,0.03928309,0.038904995,0.040681247,0.04056255
31485,0.06330257,0.056447912,0.056685045,0.055086218,0.055397917
31486,-0.004383303,-0.004041924,-0.0035970062,-0.00548698,-0.0063740313
31487,-0.06759472,-0.06819552,-0.06593793,-0.06775023,-0.06812688
31488,-0.049577475,-0.051481362,-0.05217675,-0.054171935,-0.05489078
31489,0.040321592,0.039478786,0.03922838,0.03902004,0.03667783
31490,0.053184334,0.056948125,0.055680647,0.055533916,0.051174402
31491,-0.007739052,-0.0060753934,-0.0067919716,-0.007670777,-0.010315545
31492,-0.06793906,-0.06980189,-0.07196246,-0.07158224,-0.07506129
31493,-0.052274156,-0.05141608,-0.052416448,-0.05407721,-0.058567356
31494,0.037456013,0.0382215,0.04079714,0.038221993,0.03616419
31495,0.052389793,0.053537354,0.054329768,0.053181216,0.051137604
31496,-0.0070783347,-0.0050058663,-0.0049098134,-0.0070465803,-0.009523541
31497,-0.07047847,-0.067647845,-0.067015365,-0.06941005,-0.07340453
31498,-0.051348522,-0.049285837,-0.049040496,-0.050549954,-0.052655533
31499,0.03642139,0.037742577,0.036991775,0.037329465,0.035272285
31500,0.062427584,0.06374567,0.06745842,0.06379058,0.05903435
31501,-0.006571375,-0.005201252,-0.0041317036,-0.0046115443,-0.008160751
31502,-0.08129553,-0.08115261,-0.08783105,-0.08475043,-0.08303265
31503,-0.03763566,-0.037762597,-0.038974404,-0.04030329,-0.040984273
31504,0.028078854,0.030352473,0.03371975,0.032449782,0.027899683
31505,0.03887043,0.043109,0.044100374,0.042835295,0.043264776
31506,0.0008717999,0.00019276142,-0.00022211671,-0.00023458898,-0.00046736002
31507,-0.07369399,-0.07644953,-0.07435011,-0.07523869,-0.07854526
31508,-0.0549685,-0.05252773,-0.05356001,-0.05316297,-0.053162914
31509,0.044003725,0.042493924,0.039140195,0.041591547,0.04213451
31510,0.06325318,0.062196538,0.0642456,0.06460478,0.059671484
31511,-0.012696609,-0.012176737,-0.012329459,-0.012129322,-0.014645845
31512,-0.053085893,-0.055561557,-0.05916427,-0.058022514,-0.056422144
31513,-0.041616738,-0.04168378,-0.044062793,-0.042188823,-0.042769954
31514,0.02459754,0.025849447,0.027191833,0.027544796,0.023930833
31515,0.0685239,0.06991177,0.07279481,0.071926,0.06787045
31516,-0.0066347905,-0.008425128,-0.008242447,-0.007152017,-0.007942149
31517,-0.07598339,-0.07969785,-0.07914998,-0.077554666,-0.07876142
31518,-0.050982863,-0.051863194,-0.051116087,-0.049004786,-0.05266449
31519,0.03744808,0.035719454,0.036596462,0.03848482,0.03573492
31520,0.0581958,0.054925337,0.05640544,0.057173193,0.05500479
31521,-0.00568299,-0.007223323,-0.007391602,-0.005809173,-0.009176955
31522,-0.062473424,-0.06553045,-0.06597654,-0.0647305,-0.06721118
31523,-0.046561718,-0.050557762,-0.050707817,-0.050800197,-0.050495587
31524,0.03951915,0.03953581,0.039620563,0.043006584,0.037429143
31525,0.056631144,0.057796083,0.057733502,0.06366359,0.054047287
31526,-0.0041533858,-0.0053226203,-0.0055408105,-0.0054436848,-0.008224428
31527,-0.066797145,-0.0677697,-0.06917429,-0.06898613,-0.07126941
31528,-0.051406257,-0.051379494,-0.053127058,-0.04981216,-0.054785192
31529,0.03950629,0.0393131,0.0402065,0.040984694,0.03702531
31530,0.05453019,0.053912744,0.05377233,0.055552375,0.053933274
31531,-0.0076788105,-0.007975154,-0.009860851,-0.0077494085,-0.009787181
31532,-0.06930092,-0.06873913,-0.069123775,-0.06910307,-0.072180256
31533,-0.05293269,-0.05152311,-0.05294789,-0.052291393,-0.05515991
31534,0.03838156,0.037711464,0.036677107,0.037635587,0.0356049
31535,0.053494096,0.053166986,0.053209163,0.053380176,0.052398413
31536,-0.0061346292,-0.004971668,-0.0061164796,-0.006289974,-0.007977575
31537,-0.06541628,-0.06736821,-0.068394914,-0.06865431,-0.07016741
31538,-0.049651504,-0.04783827,-0.0504291,-0.050030738,-0.052790232
31539,0.036651507,0.04032396,0.038417898,0.04014939,0.036262766
31540,0.06767142,0.06672156,0.06584486,0.065798804,0.06255964
31541,-0.0059446264,-0.0028476343,-0.005766157,-0.0052819364,-0.007934377
31542,-0.08333872,-0.07882587,-0.082716994,-0.078862414,-0.0813621
31543,-0.036823347,-0.035876036,-0.03855601,-0.03666857,-0.039309636
31544,0.030073956,0.030397564,0.029542014,0.028723955,0.026717126
31545,0.043526977,0.042153984,0.042106375,0.04067181,0.04023029
31546,-0.0006875545,-0.00044335425,0.0017054453,0.0026858002,0.00030851364
31547,-0.07444973,-0.07610281,-0.07495098,-0.07349236,-0.07560621
31548,-0.052182227,-0.055856474,-0.054716185,-0.056570392,-0.056876488
31549,0.040978357,0.04026306,0.04227709,0.04247045,0.041387115
31550,0.06439166,0.061838143,0.06087491,0.06248509,0.059954844
31551,-0.010923281,-0.014219224,-0.014442593,-0.014554188,-0.017298013
31552,-0.055478185,-0.05637583,-0.055566385,-0.055351913,-0.055450737
31553,-0.04327558,-0.042802826,-0.04355365,-0.042640865,-0.040710136
31554,0.02663514,0.026172727,0.025272608,0.026508972,0.02654086
31555,0.07151579,0.0711297,0.07214792,0.07158957,0.06858599
31556,-0.007435553,-0.0057587214,-0.0072177183,-0.006109629,-0.004338458
31557,-0.07653667,-0.076997355,-0.08099459,-0.077617176,-0.07484828
31558,-0.049402487,-0.04946495,-0.051121145,-0.05134967,-0.050887555
31559,0.03728801,0.039200924,0.03792873,0.03742364,0.03854806
31560,0.056760803,0.056852482,0.055285707,0.05716172,0.056568623
31561,-0.0052491426,-0.006946847,-0.007641688,-0.0053295195,-0.0074982494
31562,-0.06377299,-0.06347744,-0.06566392,-0.06595233,-0.06663513
31563,-0.048165176,-0.048823766,-0.0502225,-0.050084792,-0.050457228
31564,0.042591028,0.039107367,0.039262936,0.042658586,0.038562134
31565,0.058016237,0.061385855,0.059572313,0.05906149,0.05483953
31566,-0.004039269,-0.004923176,-0.0047360156,-0.0062761623,-0.005544249
31567,-0.06460543,-0.07009404,-0.06943632,-0.0686712,-0.06843318
31568,-0.05054295,-0.04991366,-0.051742442,-0.051831156,-0.05401615
31569,0.039011896,0.04090689,0.038781546,0.03815534,0.03874956
31570,0.05530776,0.052977335,0.055743128,0.055894732,0.053132065
31571,-0.0077744126,-0.008398011,-0.009198859,-0.0076989867,-0.009192005
31572,-0.07458133,-0.066029854,-0.070050575,-0.073689446,-0.071316734
31573,-0.05338964,-0.05389911,-0.050776586,-0.053375993,-0.05526769
31574,0.037159808,0.036871776,0.036274374,0.03957461,0.038084462
31575,0.050114036,0.05586031,0.0533078,0.055000216,0.054254167
31576,-0.0050159767,-0.005898446,-0.004043646,-0.0038705468,-0.0069627836
31577,-0.066881575,-0.06930548,-0.06567962,-0.066490114,-0.07073183
31578,-0.04783375,-0.047986582,-0.0515594,-0.047955915,-0.050961897
31579,0.03848815,0.038979396,0.039245985,0.04010167,0.037556216
31580,0.06742942,0.06393665,0.06926088,0.07052832,0.06217049
31581,-0.0026521534,-0.0033640638,-0.0049223155,-0.0020203926,-0.0058184788
31582,-0.08238073,-0.08010682,-0.079137504,-0.08224217,-0.082801476
31583,-0.035203457,-0.03572014,-0.035556495,-0.035812333,-0.039029017
31584,0.034219652,0.033165455,0.030038983,0.032577217,0.030762732
31585,0.044617355,0.045306414,0.04229927,0.04557666,0.04031445
31586,0.0017857403,0.0012590736,0.0031394958,0.0018322319,0.00079117715
31587,-0.07383697,-0.0734725,-0.072343074,-0.07393914,-0.075425066
31588,-0.051157705,-0.052868783,-0.05565881,-0.054198295,-0.056126744
31589,0.04453731,0.042350307,0.042063043,0.043623365,0.04412597
31590,0.06546387,0.06561355,0.066339746,0.06532942,0.06312266
31591,-0.009309784,-0.011344358,-0.011888862,-0.012562409,-0.015024684
31592,-0.05307272,-0.054733172,-0.056391895,-0.053983092,-0.055518836
31593,-0.040045053,-0.04107161,-0.042077214,-0.042735785,-0.040293604
31594,0.026516646,0.027005509,0.027361184,0.02768071,0.024877295
31595,0.07283024,0.068647385,0.06952287,0.07145036,0.066542715
31596,-0.007152144,-0.006244406,-0.0073802024,-0.0067009553,-0.0045360224
31597,-0.07967393,-0.075078264,-0.074816585,-0.075576544,-0.073859565
31598,-0.04782,-0.04930883,-0.051478963,-0.04990332,-0.05147261
31599,0.039220706,0.039273277,0.03783437,0.039772496,0.038365185
31600,0.057306483,0.057640016,0.060124308,0.059671625,0.059360594
31601,-0.004348114,-0.004158795,-0.0059419572,-0.0050401986,-0.0052751005
31602,-0.061761566,-0.065938696,-0.06572281,-0.06552097,-0.06589425
31603,-0.05032382,-0.04794599,-0.050850037,-0.047717854,-0.049662076
31604,0.04346532,0.042934306,0.04296624,0.043953545,0.04257743
31605,0.064890265,0.057792634,0.06113831,0.059878543,0.058195457
31606,-0.0042920783,-0.003773531,-0.0050155073,-0.00181894,-0.0044285953
31607,-0.06618452,-0.067066185,-0.06745755,-0.06569806,-0.06581903
31608,-0.048547044,-0.051130526,-0.051626857,-0.051593628,-0.051949862
31609,0.040829077,0.038491268,0.040658377,0.040615506,0.037497178
31610,0.055284448,0.057867773,0.054818712,0.059508994,0.058109596
31611,-0.0061404854,-0.006928174,-0.0074530095,-0.005639218,-0.0069134347
31612,-0.07121398,-0.072669044,-0.07218543,-0.072916724,-0.08172989
31613,-0.052231267,-0.05026011,-0.05482582,-0.05130676,-0.055375755
31614,0.04011172,0.03878936,0.03873348,0.039777324,0.04074097
31615,0.053778186,0.05371307,0.05319816,0.053121783,0.051273867
31616,-0.0041143596,-0.004250154,-0.0062613487,-0.0047662705,-0.0060103685
31617,-0.0682745,-0.069501504,-0.07059671,-0.06696367,-0.069928676
31618,-0.047240406,-0.049879774,-0.049126253,-0.050139934,-0.050145775
31619,0.039992303,0.03991387,0.040025234,0.03873308,0.037099756
31620,0.06609983,0.0666419,0.06417687,0.069864295,0.06779851
31621,-0.0038142484,-0.003677018,-0.0045633772,-0.0047701597,-0.0048578493
31622,-0.08091146,-0.08084411,-0.08026181,-0.08386545,-0.08802742
31623,-0.034974575,-0.036583498,-0.03677085,-0.035783246,-0.03876047
31624,0.031297803,0.031509355,0.03196317,0.032159388,0.031837404
31625,0.041580558,0.043840982,0.045809396,0.043320104,0.04386334
31626,0.0007725954,0.0012788475,0.0034757107,0.0023242682,0.0010778308
31627,-0.0746111,-0.07519178,-0.07453727,-0.07297467,-0.07457297
31628,-0.05412288,-0.05308283,-0.051257342,-0.055702552,-0.05540216
31629,0.04557509,0.042799655,0.045658074,0.044449605,0.042328864
31630,0.065042384,0.0634768,0.06539258,0.06616344,0.06447802
31631,-0.011190198,-0.01049149,-0.010593757,-0.012596071,-0.012747839
31632,-0.050868645,-0.053381026,-0.05475232,-0.053211585,-0.05379042
31633,-0.038376525,-0.041930825,-0.041386306,-0.041810274,-0.04054138
31634,0.025033236,0.030228168,0.02868779,0.028221354,0.028118655
31635,0.068878666,0.077420145,0.07208636,0.071946114,0.072509214
31636,-0.0049888864,-0.0051732566,-0.008145828,-0.0060653016,-0.0052515157
31637,-0.07728276,-0.072346404,-0.07500817,-0.076815404,-0.07669051
31638,-0.04746426,-0.046341397,-0.049371645,-0.049566925,-0.048707984
31639,0.040569395,0.040023744,0.03909503,0.040350407,0.040792562
31640,0.05690591,0.06318085,0.06256625,0.058090188,0.059307642
31641,-0.0033619702,-0.003581658,-0.0029060245,-0.0050780848,-0.0040518865
31642,-0.062345147,-0.06423768,-0.064423785,-0.064771354,-0.061425965
31643,-0.04634872,-0.049011767,-0.049611896,-0.04873661,-0.048383087
31644,0.043430507,0.04530877,0.04598292,0.043898426,0.042707045
31645,0.059645053,0.061739802,0.064396545,0.06189325,0.06436066
31646,-0.002016914,-0.00165838,-0.0018555373,-0.0031420887,-0.0027066283
31647,-0.06394115,-0.062108345,-0.064258434,-0.06620962,-0.06638206
31648,-0.047959063,-0.048925593,-0.04844451,-0.04869294,-0.04846627
31649,0.041967288,0.04232119,0.042660296,0.043397576,0.041979987
31650,0.059704073,0.060145505,0.057606094,0.058680505,0.056793556
31651,-0.0029902235,-0.004265031,-0.004422955,-0.0037529618,-0.0067010894
31652,-0.067095265,-0.06782088,-0.06967989,-0.06835807,-0.06823595
31653,-0.04804969,-0.046940457,-0.053467296,-0.050260514,-0.049275678
31654,0.04284399,0.040368922,0.042545613,0.04392744,0.039860353
31655,0.05687204,0.053774253,0.058358096,0.058552623,0.054354437
31656,-0.0029786676,-0.0023213848,-0.004089877,-0.0017767549,-0.0032815188
31657,-0.06431432,-0.0623542,-0.068679035,-0.06537309,-0.06408986
31658,-0.047012664,-0.04773839,-0.046272516,-0.04540506,-0.04968182
31659,0.04118556,0.042474695,0.04225358,0.041858636,0.04210408
31660,0.06772099,0.07176299,0.06470992,0.06989391,0.071329445
31661,-0.003824573,-0.0022509024,-0.0013939403,-0.0015579239,-0.0052845404
31662,-0.07748778,-0.07613039,-0.07715501,-0.08233861,-0.07524737
31663,-0.03378126,-0.03325838,-0.03491418,-0.03455928,-0.031488582
31664,0.03199333,0.032489598,0.03515999,0.035657078,0.029489785
31665,0.044507846,0.04592526,0.04877481,0.04694897,0.04173462
31666,0.0023999587,0.003083557,0.0039969385,0.0036602765,0.0050670803
31667,-0.07412309,-0.07481682,-0.075898364,-0.072773635,-0.07264759
31668,-0.050813545,-0.05093003,-0.04991714,-0.051596664,-0.0557993
31669,0.04722251,0.04508144,0.047605015,0.04568889,0.04677905
31670,0.06653172,0.0659,0.06310608,0.06717497,0.06496792
31671,-0.007525012,-0.008980185,-0.010580197,-0.010498509,-0.012205362
31672,-0.04788162,-0.053306907,-0.050300166,-0.05314724,-0.050392613
31673,-0.035000056,-0.038130477,-0.037827298,-0.03734429,-0.037653565
31674,0.029376537,0.028860822,0.027942166,0.028732032,0.027477413
31675,0.0699684,0.07365225,0.07413094,0.07459235,0.070505574
31676,-0.003386356,-0.0045383135,-0.0036962777,-0.003960641,-0.003871208
31677,-0.07170072,-0.07635783,-0.07921247,-0.07933813,-0.074174464
31678,-0.046359368,-0.0468951,-0.047368504,-0.046395116,-0.048069887
31679,0.04238037,0.04131539,0.041919626,0.04238355,0.04079011
31680,0.061799318,0.060294166,0.057437174,0.05847118,0.060186267
31681,-0.0015522242,-0.0027624369,-0.0043495,-0.0027468055,-0.00321275
31682,-0.059988342,-0.060814403,-0.058612347,-0.06118487,-0.06200301
31683,-0.043407172,-0.04444077,-0.043430265,-0.046846338,-0.04560861
31684,0.04284902,0.044629544,0.03998539,0.045609437,0.043525264
31685,0.058262214,0.0581763,0.059755333,0.06259045,0.057992134
31686,-0.0017590672,-0.0016091019,-0.002428349,-0.0019262582,-0.0025780797
31687,-0.06340258,-0.06326427,-0.067597784,-0.064294785,-0.06443116
31688,-0.048262592,-0.05105828,-0.049871445,-0.049390085,-0.05142653
31689,0.040264864,0.042345937,0.041741133,0.042737365,0.039512582
31690,0.060207963,0.055643186,0.057404965,0.057770483,0.058086194
31691,-0.004496649,-0.0054076836,-0.0061956197,-0.004989788,-0.0048992056
31692,-0.07035701,-0.06824001,-0.06609224,-0.067836046,-0.07143997
31693,-0.04655929,-0.05259732,-0.049695775,-0.050252754,-0.05084867
31694,0.039615776,0.04157828,0.03905589,0.040812805,0.04079946
31695,0.051750287,0.056116283,0.055000156,0.055709675,0.053403974
31696,-0.003019236,-0.0038401186,-0.003922917,-0.0021328926,-0.004525706
31697,-0.063025504,-0.06613591,-0.06182421,-0.0628805,-0.064383015
31698,-0.04709713,-0.045237035,-0.0480815,-0.045918904,-0.047978796
31699,0.040609658,0.04044181,0.040575564,0.041313127,0.038989034
31700,0.07017892,0.06846498,0.072386146,0.072554626,0.06825119
31701,-0.0023607723,-0.001425609,-0.0030708835,-0.00043877214,-0.0037454218
31702,-0.076510645,-0.081163645,-0.08025809,-0.08062083,-0.0803446
31703,-0.03202805,-0.033692166,-0.03477606,-0.033173785,-0.034759507
31704,0.031598777,0.03554243,0.032777965,0.036138877,0.03342779
31705,0.042254865,0.04815586,0.045155153,0.04818259,0.046681643
31706,0.0018028542,0.0023736209,0.0032129139,0.0041217655,0.003202252
31707,-0.074839815,-0.07265189,-0.07231757,-0.07044393,-0.07417549
31708,-0.053484958,-0.049238376,-0.05142813,-0.05045225,-0.050508227
31709,0.045514755,0.04623487,0.043075867,0.04374216,0.045494758
31710,0.062632374,0.06529549,0.06605919,0.06684297,0.06359885
31711,-0.010714114,-0.009663582,-0.009656668,-0.010185659,-0.01063481
31712,-0.049273342,-0.049344108,-0.054809988,-0.05402206,-0.051431745
31713,-0.03902805,-0.038912028,-0.04014817,-0.04087527,-0.038478673
31714,0.02403535,0.027301222,0.02917166,0.029313937,0.027895764
31715,0.069505066,0.07048104,0.07204093,0.07326758,0.07150014
31716,-0.006835349,-0.005539328,-0.0052882805,-0.006521091,-0.0046848133
31717,-0.080692,-0.07743704,-0.07150857,-0.0778937,-0.07577592
31718,-0.04777316,-0.047256984,-0.04691252,-0.04770706,-0.048082765
31719,0.03975837,0.04109112,0.04021634,0.040107846,0.039458774
31720,0.054292604,0.055554368,0.0618383,0.056359597,0.056640737
31721,-0.0058896244,-0.004465878,-0.003962159,-0.0039011538,-0.0062927976
31722,-0.06123937,-0.06279234,-0.064867534,-0.06475016,-0.06351129
31723,-0.04626493,-0.04677649,-0.05025129,-0.048707426,-0.04793663
31724,0.040544033,0.042790484,0.043295432,0.043610465,0.039309427
31725,0.06075132,0.060536996,0.060396306,0.059910152,0.05589311
31726,-0.0028095376,-0.0020252634,-0.0050526857,-0.004647687,-0.0049225315
31727,-0.065699235,-0.064601645,-0.065792836,-0.06777645,-0.06661217
31728,-0.047040917,-0.047801577,-0.05018194,-0.050477788,-0.051232964
31729,0.041670844,0.040803235,0.039271325,0.03977488,0.039945614
31730,0.056747735,0.056346394,0.05565016,0.056603827,0.054987296
31731,-0.0054472387,-0.006033197,-0.005511403,-0.008338284,-0.0067507997
31732,-0.065163314,-0.069315895,-0.073904514,-0.069889545,-0.06887582
31733,-0.049408294,-0.051154286,-0.055188857,-0.05105462,-0.050288707
31734,0.03869389,0.03999218,0.042156298,0.036166213,0.040682625
31735,0.05485096,0.05402016,0.055609524,0.05328159,0.054572463
31736,-0.0043281317,-0.0056824237,-0.0056967735,-0.003930822,-0.0042230487
31737,-0.06390625,-0.06649857,-0.06911576,-0.06562762,-0.066694275
31738,-0.04783821,-0.04862927,-0.046488255,-0.04751601,-0.04752858
31739,0.039274126,0.03885962,0.040613398,0.042220507,0.03921023
31740,0.067389965,0.068623036,0.062415227,0.0679563,0.0672074
31741,-0.0031221993,-0.0025549438,-0.0038275467,-0.0030020624,-0.003205779
31742,-0.078058645,-0.081838,-0.07833783,-0.07688023,-0.08204518
31743,-0.03489253,-0.036021873,-0.036166742,-0.03427279,-0.036321178
31744,0.031234905,0.032994986,0.031999588,0.03237942,0.03246121
31745,0.042030305,0.044290006,0.045529425,0.044547528,0.045045063
31746,0.0027100667,0.0036685467,0.0022767037,0.0052135214,0.0030008256
31747,-0.07156317,-0.07133276,-0.07559497,-0.07205797,-0.07126196
31748,-0.05196799,-0.050326914,-0.050812684,-0.054617345,-0.05118294
31749,0.044712648,0.046583597,0.046433866,0.043864507,0.04447963
31750,0.06570258,0.06569883,0.06322207,0.064696275,0.06496468
31751,-0.008835986,-0.008913383,-0.010788232,-0.012256995,-0.010633022
31752,-0.050850138,-0.050254703,-0.050291255,-0.053761616,-0.051063582
31753,-0.038881764,-0.039826825,-0.03692068,-0.039576426,-0.03907302
31754,0.02722007,0.027127862,0.027832508,0.027480558,0.02782783
31755,0.07016964,0.07332845,0.073061354,0.06990102,0.07316506
31756,-0.003778968,-0.0057325438,-0.00025732815,-0.0044613257,-0.0026845112
31757,-0.071451135,-0.077223346,-0.072694786,-0.07180552,-0.07531218
31758,-0.04584557,-0.046486393,-0.04374113,-0.04831925,-0.045399405
31759,0.04143876,0.041144684,0.0442196,0.041249447,0.04227093
31760,0.060764447,0.058773994,0.06036517,0.06342411,0.057077177
31761,-0.0021582246,-0.0038156807,-0.001442194,-0.0033397973,-0.004132483
31762,-0.060218535,-0.06187877,-0.061070442,-0.06298265,-0.061244924
31763,-0.044172123,-0.046977054,-0.047379036,-0.047054935,-0.04755294
31764,0.043382924,0.04328012,0.047157682,0.045117237,0.04200001
31765,0.05974681,0.060191575,0.06517117,0.060739577,0.060807064
31766,-0.0015222393,-0.0029115155,-0.0026147366,-0.0022191256,-0.0031881183
31767,-0.063180484,-0.06435997,-0.06460954,-0.06332533,-0.06577578
31768,-0.04813529,-0.04884527,-0.04821042,-0.049900223,-0.049533997
31769,0.03982535,0.042226404,0.041220523,0.041967556,0.041227262
31770,0.055839553,0.05744429,0.05560529,0.057440832,0.056124374
31771,-0.0071325973,-0.004176989,-0.0051169544,-0.0052290894,-0.005354136
31772,-0.07281917,-0.067897424,-0.06962426,-0.07175244,-0.06791121
31773,-0.053354837,-0.04982005,-0.052269228,-0.053818755,-0.048895944
31774,0.038920436,0.041790158,0.041929275,0.041277654,0.040018894
31775,0.053040855,0.054440886,0.056321874,0.054370537,0.054616377
31776,-0.0055436194,-0.004302785,-0.0039435923,-0.0057621896,-0.0016031116
31777,-0.0666926,-0.06486003,-0.06780432,-0.06651588,-0.066562206
31778,-0.047507934,-0.04688269,-0.04750579,-0.04832709,-0.047279716
31779,0.04010943,0.03918898,0.040547915,0.03982743,0.039167657
31780,0.06775806,0.07076275,0.066380665,0.06734204,0.068325706
31781,-0.002076149,-0.002992794,-0.003077183,-0.0041258857,-0.0015697517
31782,-0.07724623,-0.08236242,-0.078326926,-0.08028868,-0.08224206
31783,-0.032353684,-0.03517297,-0.03534025,-0.035279334,-0.034503266
31784,0.03356853,0.030531615,0.030232847,0.032602996,0.035042584
31785,0.044537127,0.04384996,0.043837607,0.044810727,0.04604864
31786,0.0021342188,0.0012250543,0.0015528053,0.0038755536,0.003635019
31787,-0.07257256,-0.07015659,-0.07474032,-0.073362574,-0.06891899
31788,-0.049630538,-0.052148633,-0.052203704,-0.05053113,-0.05004529
31789,0.047246274,0.04227546,0.04385389,0.04796149,0.044365495
31790,0.065168865,0.068864316,0.06308664,0.0646049,0.070478156
31791,-0.008544333,-0.009628683,-0.010623254,-0.009920284,-0.008079201
31792,-0.047843963,-0.054406032,-0.051939614,-0.05103354,-0.05484271
31793,-0.03740205,-0.042434216,-0.04131701,-0.04184699,-0.040829375
31794,0.026437327,0.02658856,0.027011186,0.026928782,0.029008806
31795,0.06936775,0.06932438,0.07654081,0.07611766,0.073186934
31796,-0.0032636821,-0.0065191984,-0.005034551,-0.005935043,-0.0063133007
31797,-0.07314872,-0.07234308,-0.07562024,-0.0792924,-0.075092286
31798,-0.045859497,-0.04776375,-0.045269996,-0.046817183,-0.047576487
31799,0.04169561,0.039832503,0.040550426,0.040417343,0.039636895
31800,0.058147863,0.06085728,0.06153758,0.057293683,0.059882864
31801,-0.0035960376,-0.0025645047,-0.0024332106,-0.005875677,-0.0031562448
31802,-0.061832674,-0.06156385,-0.05904664,-0.06137167,-0.0628324
31803,-0.04657989,-0.04580052,-0.049621083,-0.047890984,-0.046355613
31804,0.041307546,0.045227688,0.045883574,0.042190365,0.044928774
31805,0.05907805,0.062037565,0.06881572,0.066915594,0.059502907
31806,-0.0022632414,-0.00015041232,-0.0018225461,-0.0021683685,-0.0005182475
31807,-0.06300038,-0.061102994,-0.06315759,-0.06725148,-0.061540015
31808,-0.046010748,-0.046134084,-0.047016323,-0.04612116,-0.0491568
31809,0.04175906,0.043666124,0.043697245,0.044066045,0.041764516
31810,0.059887484,0.058634892,0.05360671,0.057654243,0.057521373
31811,-0.0025189295,-0.0026529022,-0.0049067065,-0.0050965194,-0.005627647
31812,-0.068232045,-0.06553687,-0.063691154,-0.060521804,-0.06866519
31813,-0.047776166,-0.048833616,-0.05354608,-0.046919286,-0.050803028
31814,0.04241426,0.041015573,0.040499028,0.039608605,0.037189197
31815,0.055308312,0.0559974,0.05795025,0.05881132,0.05192385
31816,-0.002670616,-0.0014722347,-0.0043520853,-0.0017898083,-0.0038085654
31817,-0.06307378,-0.063138425,-0.06749574,-0.06390649,-0.06366719
31818,-0.044967175,-0.043952286,-0.04521519,-0.047332533,-0.04781598
31819,0.040302593,0.041508377,0.041994356,0.040842555,0.0403154
31820,0.06803323,0.07187669,0.06334995,0.06561663,0.07233709
31821,-0.001714021,-0.00015782565,-0.00093120337,-0.0029469281,-0.0020707995
31822,-0.0808796,-0.08254355,-0.07775088,-0.07796174,-0.080707446
31823,-0.0359409,-0.035479635,-0.036711544,-0.03586036,-0.034455806
31824,0.03188643,0.032985926,0.033943415,0.03328556,0.032983303
31825,0.040365368,0.044940352,0.044094533,0.04293461,0.046242237
31826,0.00038655102,0.000769943,0.0026538968,0.0036255568,0.0037951767
31827,-0.072151065,-0.072543345,-0.07512551,-0.07185147,-0.07193021
31828,-0.05347571,-0.053120665,-0.052370444,-0.05313591,-0.049829885
31829,0.043347314,0.04140011,0.04548666,0.044191524,0.04535614
31830,0.06537686,0.0663524,0.06213098,0.06640236,0.06502833
31831,-0.009309672,-0.009946279,-0.010997966,-0.00900358,-0.009422369
31832,-0.050501123,-0.052988783,-0.051692903,-0.0534887,-0.05167915
31833,-0.039108515,-0.04043679,-0.04121402,-0.041762203,-0.040820405
