unique_id,ds,RNN-median,RNN-lo-90,RNN-lo-80,RNN-hi-80,RNN-hi-90
H1,8713,-0.06467121,-0.069339864,-0.06894758,-0.06572118,-0.0650494
H1,8714,-0.06664682,-0.069634214,-0.06960146,-0.062284827,-0.0605577
H1,8715,-0.06805657,-0.07280285,-0.06838524,-0.06618535,-0.06452421
H1,8716,-0.06307449,-0.06841364,-0.06554463,-0.061885,-0.062610626
H1,8717,-0.06721742,-0.07217297,-0.06879202,-0.06657765,-0.064827815
H1,8718,-0.06505301,-0.070977844,-0.06647662,-0.060194224,-0.060518652
H1,8719,-0.06456425,-0.067062065,-0.06562685,-0.06150332,-0.060271017
H1,8720,-0.064436875,-0.06806209,-0.06579791,-0.059517488,-0.058592908
H1,8721,-0.06087728,-0.065418296,-0.0646316,-0.058516398,-0.058828212
H1,8722,-0.06035517,-0.06523354,-0.06345,-0.05817151,-0.0568685
H1,8723,-0.058310233,-0.062810086,-0.062682524,-0.058584087,-0.0553689
H1,8724,-0.06408641,-0.06621338,-0.064985454,-0.060087062,-0.059330687
H1,8725,-0.05971869,-0.061410613,-0.060842916,-0.057351112,-0.059481367
H1,8726,-0.06657276,-0.07078223,-0.06808446,-0.06184289,-0.06164948
H1,8727,-0.055754095,-0.061023824,-0.061040953,-0.052844398,-0.05336918
H1,8728,-0.05608984,-0.059672147,-0.058291644,-0.051881768,-0.05102606
H1,8729,-0.05601558,-0.06038913,-0.057389483,-0.05338999,-0.05294642
H1,8730,-0.0620483,-0.06321967,-0.06321747,-0.059847534,-0.058366865
H1,8731,-0.05909186,-0.06748626,-0.06271079,-0.057391085,-0.057223722
H1,8732,-0.051243,-0.052471705,-0.052415535,-0.047858283,-0.048870713
H1,8733,-0.053301536,-0.058358073,-0.0563955,-0.051752612,-0.049204633
H1,8734,-0.052201644,-0.05844424,-0.056701988,-0.049655795,-0.050456785
H1,8735,-0.057758182,-0.06294238,-0.060520396,-0.05669827,-0.055001378
H1,8736,-0.05088245,-0.056905635,-0.051956564,-0.04794144,-0.044992454
H1,8737,-0.057988092,-0.065774694,-0.05797354,-0.056477226,-0.054252148
H1,8738,-0.057988547,-0.0629496,-0.062990606,-0.051436506,-0.050500102
H1,8739,-0.051715776,-0.056784496,-0.053506784,-0.051446117,-0.048548058
H1,8740,-0.04974179,-0.05422643,-0.051602043,-0.04651869,-0.044489503
H1,8741,-0.05187434,-0.05492375,-0.053699367,-0.047778763,-0.04872419
H1,8742,-0.054120123,-0.061378837,-0.056586526,-0.05235353,-0.051146045
H1,8743,-0.050871693,-0.05353895,-0.053420827,-0.049706466,-0.048448205
H1,8744,-0.04973448,-0.0510427,-0.052597724,-0.049377665,-0.047652744
H1,8745,-0.055346742,-0.05759392,-0.05845032,-0.0522672,-0.05014454
H1,8746,-0.04728482,-0.051191464,-0.048250437,-0.04396892,-0.0430537
H1,8747,-0.054066055,-0.06286341,-0.055736966,-0.054337986,-0.05276127
H1,8748,-0.047206752,-0.050004147,-0.050150685,-0.046403505,-0.043367688
H1,8749,-0.048036568,-0.05214236,-0.053008735,-0.047821388,-0.047009006
H1,8750,-0.049050793,-0.050076053,-0.052400455,-0.044038698,-0.04331036
H1,8751,-0.04496382,-0.04969264,-0.047606766,-0.041665275,-0.0394314
H1,8752,-0.043933865,-0.04754752,-0.046032913,-0.04082934,-0.04065061
H1,8753,-0.040960267,-0.045685485,-0.042882927,-0.038084205,-0.039944712
H1,8754,-0.0464589,-0.049398765,-0.04922916,-0.045677654,-0.043355327
H1,8755,-0.0450442,-0.051241614,-0.0480126,-0.042986356,-0.044381812
H1,8756,-0.044624478,-0.04761295,-0.045895025,-0.04070241,-0.039117098
H1,8757,-0.04209146,-0.047955826,-0.044075124,-0.03947326,-0.035982385
H1,8758,-0.041064214,-0.043087993,-0.04054262,-0.03674729,-0.035387374
H1,8759,-0.042396333,-0.048470266,-0.043188434,-0.0389001,-0.040013943
H1,8760,-0.038446568,-0.041915935,-0.038983647,-0.034096513,-0.035271276
H1,8761,-0.038683124,-0.040263418,-0.04076627,-0.03505325,-0.035474453
H1,8762,-0.037765138,-0.038743667,-0.039326068,-0.033862893,-0.032864116
H1,8763,-0.04109062,-0.045048848,-0.044214036,-0.038256202,-0.03672416
H1,8764,-0.03898265,-0.040582705,-0.039632853,-0.03518704,-0.035702355
H1,8765,-0.035739657,-0.03770908,-0.03732293,-0.032405548,-0.032265007
H1,8766,-0.034760393,-0.040952064,-0.038278844,-0.031858306,-0.032262243
H1,8767,-0.037059158,-0.03862499,-0.037754968,-0.032945603,-0.03210904
H1,8768,-0.033758957,-0.037429895,-0.037063964,-0.03217779,-0.031814307
H1,8769,-0.03562911,-0.03891703,-0.036173463,-0.03132465,-0.030740786
H1,8770,-0.03410634,-0.036553565,-0.034445766,-0.030324042,-0.02772893
H1,8771,-0.031757016,-0.034003764,-0.03213073,-0.026176572,-0.026354428
H1,8772,-0.026922934,-0.029975578,-0.028876144,-0.028270252,-0.024841994
H1,8773,-0.032450378,-0.036133915,-0.03400175,-0.028186962,-0.027631097
H1,8774,-0.029983245,-0.03310997,-0.030265626,-0.027967006,-0.0240868
H1,8775,-0.035805743,-0.0389463,-0.038554173,-0.033732086,-0.0349308
H1,8776,-0.026086692,-0.028850626,-0.028490666,-0.024344213,-0.02449843
H1,8777,-0.026177283,-0.033510476,-0.026644468,-0.02402845,-0.02534891
H1,8778,-0.024580777,-0.027816132,-0.029746827,-0.021874983,-0.022592355
H1,8779,-0.023378361,-0.02589836,-0.023498774,-0.02085263,-0.01860835
H1,8780,-0.025482759,-0.029389195,-0.026663966,-0.020491164,-0.02083936
H1,8781,-0.023061905,-0.023797985,-0.02235755,-0.018829308,-0.01911075
H1,8782,-0.02749234,-0.029719934,-0.0266596,-0.026661944,-0.025887098
H1,8783,-0.021037348,-0.026105486,-0.025514536,-0.020901944,-0.016402282
H1,8784,-0.02191877,-0.025583915,-0.025486466,-0.020216484,-0.019749362
H1,8785,-0.016611427,-0.020549126,-0.019989718,-0.014306281,-0.013741083
H1,8786,-0.015623122,-0.016837899,-0.015462067,-0.012808781,-0.011757748
H1,8787,-0.018117141,-0.02319789,-0.020905182,-0.018628702,-0.014429126
H1,8788,-0.022733994,-0.027392637,-0.02388835,-0.021661613,-0.02009146
H1,8789,-0.0223338,-0.026280738,-0.021158852,-0.021460082,-0.01794504
H1,8790,-0.011841042,-0.013635043,-0.014701735,-0.010733224,-0.009160511
H1,8791,-0.0098978225,-0.011516469,-0.015253063,-0.008545084,-0.007977281
H1,8792,-0.014433067,-0.018828616,-0.01775464,-0.013405345,-0.008784935
H1,8793,-0.015969772,-0.02452771,-0.020636186,-0.018456154,-0.01507967
H1,8794,-0.019734044,-0.021075476,-0.019819897,-0.0138801,-0.012653045
H1,8795,-0.01593431,-0.016926177,-0.016518943,-0.014654838,-0.012693362
H1,8796,-0.011872208,-0.018594518,-0.016159888,-0.012810061,-0.011621185
H1,8797,-0.011892429,-0.013834871,-0.012420429,-0.010167871,-0.006786909
H1,8798,-0.01043508,-0.010169638,-0.010747688,-0.0062862895,-0.0043695346
H1,8799,-0.0049037673,-0.0061871875,-0.004553076,-0.002725279,0.0010575987
H1,8800,-0.014524914,-0.022731598,-0.017870143,-0.013648506,-0.012062639
H1,8801,-0.0038493704,-0.008245239,-0.002482172,-0.002977673,-0.0026672687
H1,8802,-0.008811764,-0.011870384,-0.01064614,-0.0033884663,-0.0040577482
H1,8803,-0.0031091142,-0.004869031,-0.0048935134,0.0004599914,-0.0007359572
H1,8804,-0.004668534,-0.0045565926,-0.0036998447,-0.00032797456,0.0021983525
H1,8805,-0.007816898,-0.008892065,-0.008987784,-0.003914945,-0.00368255
H1,8806,-0.0008692853,-0.0063094664,-0.005190391,-0.0007447619,-0.0032134783
H1,8807,-0.009265732,-0.014450606,-0.015065622,-0.009379199,-0.0069486257
H1,8808,-9.557791e-05,-0.0028582849,-0.004585335,0.00094454363,0.0010718442
H1,8809,0.0010051448,-0.0027517378,-0.0017855316,0.0030222153,0.0029234225
H1,8810,0.0014650654,-0.0021743625,-0.0031882133,0.0021612132,0.0019594524
H1,8811,0.0023361165,-0.0017257966,0.0010258611,0.0034029633,0.003528744
H1,8812,-0.0012385622,-0.0053593647,-0.0025416873,0.0010079648,0.0037409924
H1,8813,-0.00031065568,-0.003261514,-0.0029361844,0.0056995405,0.0042828945
H1,8814,0.0041868826,0.0016659684,0.000734007,0.0060969647,0.0071111172
H1,8815,-0.00048031658,-0.0032172818,-0.0013554562,0.006115352,0.006326245
H1,8816,0.002002474,-0.0026495513,0.00018525869,0.0029339502,0.00023660064
H1,8817,0.0009626746,-0.0054218043,-0.0018902216,0.0030964315,0.0026299665
H1,8818,-0.0016760416,-0.0056522433,-0.002412701,0.0013240445,0.004820021
H1,8819,0.0077031795,0.0044351863,0.002692746,0.007150055,0.011055857
H1,8820,0.0048185345,-0.001822345,-4.1190535e-05,0.0032734517,0.007361183
H1,8821,0.0055810157,0.0005682744,0.0025389912,0.00582013,0.009431194
H1,8822,0.0041618673,0.0004040897,0.002155492,0.006285781,0.00662194
H1,8823,0.005048156,0.003127873,0.003205792,0.0067126267,0.007729654
H1,8824,0.0029166313,-0.001510378,-0.00027297437,0.0045906594,0.0052334312
H1,8825,0.0040241266,0.00026987866,0.0018640198,0.0078899255,0.007671034
H1,8826,0.008639684,0.0043782247,0.0051848916,0.007595497,0.008861557
H1,8827,0.010145076,0.00433968,0.006876841,0.008696873,0.010739986
H1,8828,0.00932872,0.0049206736,0.0055039814,0.014550618,0.022411369
H1,8829,0.007946481,0.0065998677,0.004224332,0.0106243035,0.0105787655
H1,8830,0.0037204158,0.0009532925,0.0018354077,0.00717552,0.0054090517
H1,8831,0.012243725,0.004635838,0.009755824,0.013474507,0.018378481
H1,8832,0.0061499057,0.0028293133,0.005617532,0.010914068,0.011122268
H1,8833,0.009008811,0.004985216,0.0043251542,0.011178402,0.014258137
H1,8834,0.011742257,0.00911584,0.009006705,0.01235117,0.01616367
H1,8835,0.00678905,0.0017332509,0.0030356878,0.009526735,0.009606436
H1,8836,0.0064971335,0.0029192474,0.0003390778,0.008099135,0.006228552
H1,8837,0.010640003,0.007540631,0.009489505,0.011906621,0.011886768
H1,8838,-0.0009554494,-0.004405996,-0.0029396117,0.00045116246,0.0029375795
H1,8839,0.011415717,0.009459026,0.007884708,0.01828635,0.01807484
H1,8840,0.011632407,0.009106863,0.010347528,0.014565108,0.015296579
H1,8841,0.00044572167,-0.0031565465,-0.0024730768,0.0011112932,0.002295523
H1,8842,0.009319709,0.004986098,0.0096905315,0.010381348,0.013904406
H1,8843,-0.0039984956,-0.009404646,-0.006109802,-0.0061535574,-0.00092550553
H1,8844,0.008427454,0.0050170533,0.008153297,0.009937897,0.010506416
H1,8845,-0.0058004204,-0.012106577,-0.0062126927,-0.0055867434,-0.004950024
H1,8846,0.0018149093,-0.0012276005,-0.0014494639,0.0012163687,0.0041431747
H1,8847,0.009298597,0.0044077495,0.0026173908,0.010123154,0.013040481
H1,8848,0.009346691,0.0078540305,0.005364718,0.00968798,0.010608703
H1,8849,0.011420064,0.007897996,0.009755061,0.013536266,0.013521623
H1,8850,0.011332109,0.0065897973,0.013091735,0.0156154465,0.017876597
H1,8851,0.010755267,0.006003271,0.005556301,0.007823322,0.01285992
H1,8852,-0.0010286514,-0.007843412,-0.0036516339,0.0021450464,0.0021509165
H1,8853,0.015633183,0.0072706584,0.010766812,0.014606479,0.018055648
H1,8854,0.007056158,0.003225172,0.0033551715,0.0096462695,0.009749945
H1,8855,0.012545036,0.0086186025,0.01024751,0.012239309,0.012387287
H1,8856,0.011664327,0.0097214095,0.008043666,0.011360981,0.0127658285
H1,8857,0.013170663,0.0062226625,0.009598896,0.0131338425,0.015534172
H1,8858,0.008547251,0.0042329542,0.0017955061,0.011726091,0.013739805
H1,8859,0.0064153215,0.002727664,0.0066456227,0.008681344,0.011475658
H1,8860,0.012166698,0.008506757,0.009990921,0.012132639,0.015826575
H1,8861,-0.0029445775,-0.0062679406,-0.0020510461,0.0008400418,0.00072154775
H1,8862,0.010612863,0.0079614045,0.009964181,0.013260184,0.014529973
H1,8863,0.02330546,0.017435191,0.017680295,0.02919874,0.03504411
H1,8864,0.011009735,0.0087969005,0.009939242,0.01573941,0.015862493
H1,8865,0.013013942,0.006327724,0.008411877,0.014148125,0.01635431
H1,8866,0.011688799,0.009516568,0.009213938,0.013974407,0.013801178
H1,8867,0.002683417,0.00047884695,0.0014029369,0.0053427294,0.004879211
H1,8868,-0.00069763325,-0.007333318,-0.0031520035,-0.0014495682,0.0009470396
H1,8869,0.009167166,0.0037263045,0.0060703875,0.013451558,0.013328682
H1,8870,0.0018907934,-0.0032644365,-0.0015842207,0.0007397663,0.003350716
H1,8871,0.009626925,0.0023553865,0.006605408,0.011008104,0.01696698
H1,8872,0.006380098,0.0004775785,0.00042071939,0.012153593,0.0062984712
H1,8873,0.0075935517,0.0021530911,0.001192227,0.005641346,0.008753046
H1,8874,0.007010228,0.00591801,0.0044101393,0.007269282,0.008712944
H1,8875,0.0046225023,-0.0011428818,0.00033344142,0.004865964,0.008142526
H1,8876,0.0116817895,0.006508086,0.008890179,0.014239858,0.01482441
H1,8877,0.014073288,0.008917539,0.011001121,0.01615693,0.020430747
H1,8878,0.005733948,0.0034048054,0.0030759228,0.0078716185,0.008183673
H1,8879,0.0012486,-0.0013400894,0.0016041603,0.000942396,0.0061604204
H1,8880,0.01479622,0.011694467,0.010739975,0.015583874,0.017102577
H1,8881,0.0040898276,0.0006759949,0.0021083448,0.0054771714,0.006562392
H1,8882,0.007355666,0.0070966585,0.0072013726,0.010971984,0.011206122
H1,8883,0.0060914783,-0.0010670759,0.0031380681,0.0113350265,0.01347803
H1,8884,0.009295194,0.0063330075,0.008313487,0.015630698,0.014319265
H1,8885,-0.0031798817,-0.0067672394,-0.004526995,-0.001553243,1.0451302e-05
H1,8886,-0.0047330186,-0.00984502,-0.005744351,-0.00069283694,0.0019217152
H1,8887,0.0059589287,0.002265958,0.0012242552,0.006835522,0.008474131
H1,8888,0.001287166,-0.0053272005,-0.004170602,-0.0015669093,0.0060732663
H1,8889,0.012940077,0.010781759,0.010245977,0.014994949,0.015238532
H1,8890,0.0036055157,-0.0020015836,-0.0012993831,0.0070724003,0.0082382
H1,8891,0.013384689,0.0083576385,0.009770751,0.016872557,0.016956594
H1,8892,0.008048002,0.005534157,0.0065120906,0.00753427,0.008774354
H1,8893,0.013210153,0.012277374,0.011629909,0.015109724,0.01652249
H1,8894,0.011416806,0.010395366,0.0114357155,0.013625516,0.013984082
H1,8895,0.009487516,0.0075283945,0.006646771,0.01207269,0.012470905
H1,8896,-0.00012863241,-0.0026435032,-0.00066915527,0.0063584847,0.006442379
H1,8897,0.010019919,0.007980234,0.0057977624,0.014185896,0.014167762
H1,8898,0.0041936887,0.0026287679,0.0039032102,0.0061170794,0.0068416093
H1,8899,0.008261544,0.003314578,0.007319239,0.011623405,0.012556877
H1,8900,0.009608991,0.0061389217,0.0064684404,0.011055758,0.013853714
H1,8901,0.011998633,0.007635705,0.0077560833,0.0128968675,0.014291355
H1,8902,-0.0014495812,-0.007029172,-0.0054258592,-0.0014181063,0.00055495836
H1,8903,0.009973568,0.0020394353,0.0067489594,0.012330845,0.012537548
H1,8904,-0.0018454958,-0.004800113,-0.002818128,-0.00024939142,0.001720123
H1,8905,0.0018157028,-0.0019034036,0.000816321,0.0040001916,0.0034034401
H1,8906,0.009325658,0.0064328136,0.0068693757,0.012109011,0.011449574
H1,8907,-0.008850154,-0.013580287,-0.011947708,-0.005053198,-0.0018818453
H1,8908,0.011969968,0.006811942,0.0071820645,0.014752674,0.013651075
H1,8909,0.004858815,0.0004966371,2.1390617e-05,0.004866563,0.0074362317
H1,8910,0.008825226,0.008687859,0.0070607243,0.0136373835,0.017173287
H1,8911,0.0069198646,0.005810043,0.0050500967,0.009656639,0.00951156
H1,8912,0.008080847,0.00072504394,0.0033607278,0.0064242203,0.0068498924
H1,8913,0.006838847,0.0037468541,0.0031764768,0.007848007,0.009611733
H1,8914,0.020408701,0.013928812,0.0153972935,0.023960352,0.024559347
H1,8915,0.00062771514,-0.00059756264,-6.798282e-05,0.0045858575,0.005331168
H1,8916,0.009819526,0.0069360407,0.006149412,0.011626251,0.010962533
H1,8917,0.00912337,0.008095558,0.006981292,0.013308329,0.011724593
H1,8918,0.036337443,0.03367973,0.03547494,0.038484246,0.040588744
H1,8919,0.013776321,0.010254864,0.0090304045,0.014492569,0.017108835
H1,8920,0.0044174073,0.0023553455,0.00047800876,0.006717168,0.006424535
H1,8921,0.012496554,0.010137159,0.010091184,0.015892092,0.017318036
H1,8922,0.0042023174,0.00042019226,0.0021287464,0.005254493,0.005832635
H1,8923,-0.0061531775,-0.009022258,-0.010100655,-0.0021920782,-0.0020669065
H1,8924,0.0036365297,0.0020570438,-6.539747e-06,0.0037367577,0.0045459047
H1,8925,0.0053929836,0.0018577036,0.002548011,0.008132902,0.009432105
H1,8926,0.015518206,0.0043993555,0.0034135608,0.021104287,0.01895304
H1,8927,0.0025089933,0.00066575967,0.00029109418,0.0053628823,0.0040466664
H1,8928,-0.0048490614,-0.011420349,-0.002831716,0.00011730008,0.0048648454
H1,8929,0.004149777,0.001578303,0.0020146118,0.006396628,0.00689968
H1,8930,0.0140135605,0.0038804654,0.0054693883,0.016656827,0.018526025
H1,8931,0.0046276767,0.0023069028,0.0021350859,0.006933611,0.0069132047
H1,8932,0.0046343794,0.0026040021,0.0027821623,0.009991689,0.012512298
H1,8933,0.0060083615,0.0009616744,0.0019960683,0.007543931,0.009461897
H1,8934,0.0037602289,0.0022309506,0.003244591,0.008166237,0.009910572
H1,8935,0.0018915478,0.00064019114,0.001062138,0.005639948,0.006573681
H1,8936,0.0055539794,0.0045882678,0.004114112,0.009287765,0.008750464
H1,8937,0.005866361,0.0048426734,0.004073074,0.008453047,0.008895469
H1,8938,0.007468422,0.006996046,0.004685264,0.009799189,0.010082313
H1,8939,0.0066782795,0.006789795,0.0054479763,0.011267323,0.016210066
H1,8940,0.004052719,0.0024693878,0.00023372844,0.0057589337,0.007265482
H1,8941,0.008705651,0.007246771,0.0030472837,0.013436299,0.011839168
H1,8942,0.009097733,0.0031134868,0.002619097,0.012468642,0.008765118
H1,8943,-0.0031833276,-0.0065883882,-0.0022938382,0.00032463484,0.0045235706
H1,8944,0.004380758,0.001699144,0.001726646,0.005650715,0.0062187454
H1,8945,-0.0025311764,-0.0066009946,-0.0029416643,-0.0020972826,5.9353188e-05
H1,8946,0.0130989365,0.010000244,0.0059992457,0.016412148,0.016322354
H1,8947,0.0077440636,0.0031413715,0.0028328858,0.0077830767,0.013660525
H1,8948,0.0023487238,-0.0024824422,-0.0037813894,0.0041816356,0.0079986
H1,8949,-0.00033440255,-0.0010380484,-0.0040034894,0.0007018391,0.00024122559
H1,8950,-0.0052667204,-0.007063322,-0.006163709,-0.0015886035,-0.0027956124
H1,8951,0.0027209679,0.00017669424,0.0009182263,0.0039930027,0.0070487447
H1,8952,-0.00062523223,-0.002051957,-0.0025801864,0.0014677178,0.0012390129
H1,8953,-0.005104674,-0.0056876168,-0.010105325,-0.0037243702,-0.00071128644
H1,8954,0.007354592,0.0041075703,0.004851252,0.010026654,0.012122715
H1,8955,0.0061985403,0.004387187,0.004620431,0.012003148,0.011231413
H1,8956,0.0031072944,-0.0016843285,-0.0013193637,0.0055016866,0.0024663676
H1,8957,-0.0028156769,-0.0060965046,-0.005606873,-0.0006627608,0.0011748988
H1,8958,0.0020220624,-0.006432047,-0.0071370415,0.004239766,0.0054903086
H1,8959,0.029103704,0.027197372,0.02821637,0.032567892,0.03296861
H1,8960,0.00018718094,-0.0014278349,-0.0011837389,0.0047431197,0.005591457
H1,8961,-0.004488893,-0.004382327,-0.0055561922,-0.0012566913,-0.00021007098
H1,8962,0.014143377,0.00690791,0.007499342,0.01682922,0.016955802
H1,8963,0.0020396663,6.0835853e-05,-0.00258906,0.004258576,0.0021755714
H1,8964,0.007139595,0.00452808,0.0033928575,0.009548973,0.009152103
H1,8965,-0.004724726,-0.0053240005,-0.00773645,-0.0019757412,-0.0013791583
H1,8966,-0.00557328,-0.010595217,-0.010918336,-0.0073620267,-0.0017996021
H1,8967,-0.0012519658,-0.0038333442,-0.0024191197,0.0024662912,0.0031385943
H1,8968,-0.005301157,-0.005173929,-0.0065791365,-0.0022646468,-0.00015478209
H1,8969,0.031115983,0.029689977,0.026029233,0.032468326,0.03449084
H1,8970,-0.0017271601,-0.0027933046,-0.0033057388,0.0019133855,0.0008138418
H1,8971,0.00064374506,-0.0016647782,-6.587431e-05,0.0017620418,0.006237777
H1,8972,-0.00763388,-0.008031728,-0.010020161,-0.004379714,-0.006255733
H1,8973,0.0029973388,0.0013002418,5.1183626e-05,0.0077180127,0.008814168
H1,8974,0.0014971923,-0.0016531963,-0.0015174393,0.0041716835,0.004450282
H1,8975,-0.0018944684,-0.006944904,-0.004704278,-0.0013702102,-0.0018864274
H1,8976,-0.0015895385,-0.0028227922,-0.0054466277,-0.002116911,0.0011359863
H1,8977,-0.00499334,-0.008213626,-0.008206075,-0.0036886018,-0.0044593234
H1,8978,0.009902618,0.0036700005,0.0045026513,0.013720849,0.0166417
H1,8979,-0.009546524,-0.010237727,-0.012084704,-0.0056899246,-0.0048955753
H1,8980,-0.008718461,-0.010050349,-0.0109092835,-0.0026748125,-0.0032517388
H1,8981,0.003477089,0.002175048,0.0013141651,0.0075776502,0.007437934
H1,8982,0.005895078,0.0062103793,0.0032709958,0.008668036,0.009865211
H1,8983,0.0052989097,0.0023017414,0.00034228154,0.007263516,0.0059590014
H1,8984,-0.0056513213,-0.008795973,-0.008472528,-0.0054175444,-0.0045471136
H1,8985,-0.01136614,-0.013192786,-0.01154587,-0.007716369,-0.008108862
H1,8986,-0.00496318,-0.011470575,-0.010499937,-0.004454609,0.0047505656
H1,8987,-0.003156649,-0.0022000019,-0.00037923083,0.001108408,0.0068441955
H1,8988,-0.005676491,-0.006917229,-0.0060241614,-0.00088746287,-0.004038565
H1,8989,-0.0020039622,-0.0021552201,-0.0033274852,0.0011910107,0.0013955776
H1,8990,0.0049955947,0.0049864957,0.0035353154,0.009020664,0.011540183
H1,8991,-0.009658344,-0.017822485,-0.014270946,-0.015656617,-0.0071584824
H1,8992,-0.010970019,-0.014553916,-0.013206121,-0.007295616,-0.008008594
H1,8993,-0.008533109,-0.011313384,-0.0123059,-0.0070812125,-0.00023898855
H1,8994,-0.018224154,-0.025104746,-0.019698624,-0.016303398,-0.01521682
H1,8995,-0.007843273,-0.008368619,-0.010412198,-0.0042321626,-0.0039813314
H1,8996,0.0009290185,-0.0011701807,-0.0009789448,0.004864282,0.0053624967
H1,8997,-0.015200097,-0.019757818,-0.020259496,-0.014350738,-0.017007254
H1,8998,-0.0109915435,-0.017691467,-0.015223566,-0.008227214,-0.005612895
H1,8999,-0.001968652,-0.005498156,-0.0072643217,-0.003845306,0.0011838358
H1,9000,-0.01292525,-0.015206527,-0.013439879,-0.009113483,-0.0066974033
H1,9001,-0.018874899,-0.025715638,-0.02101782,-0.021749679,-0.017252654
H1,9002,-0.025754806,-0.028740037,-0.025032785,-0.020150099,-0.019585956
H1,9003,-0.018743325,-0.024045855,-0.022309978,-0.016026098,-0.013180703
H1,9004,-0.012751823,-0.018567294,-0.01434347,-0.008734986,-0.008721916
H1,9005,-0.028602786,-0.031135317,-0.031479437,-0.023749813,-0.025022484
H1,9006,-0.021585856,-0.025234193,-0.023853026,-0.019640643,-0.020858653
H1,9007,-0.01517532,-0.019142766,-0.01789812,-0.01200581,-0.011926031
H1,9008,-0.02105879,-0.024703875,-0.023434516,-0.016992144,-0.017983858
H1,9009,-0.020345457,-0.02351937,-0.022147056,-0.0122961085,-0.012999935
H1,9010,-0.013397653,-0.018894322,-0.018759906,-0.015265074,-0.012006551
H1,9011,-0.021871902,-0.029413372,-0.02644239,-0.02344134,-0.01991523
H1,9012,-0.021694683,-0.023955066,-0.022852384,-0.020366956,-0.017590974
H1,9013,-0.022581138,-0.026825301,-0.02583408,-0.018608794,-0.01847281
H1,9014,-0.01719997,-0.020749126,-0.020780098,-0.011784479,-0.012285685
H1,9015,-0.028413195,-0.030867185,-0.03008898,-0.025947206,-0.0270813
H1,9016,-0.025726482,-0.0283826,-0.026099585,-0.021281872,-0.02059552
H1,9017,-0.021286774,-0.0247649,-0.025183108,-0.0204966,-0.018784247
H1,9018,-0.025322046,-0.02912156,-0.026763871,-0.020790894,-0.02048571
H1,9019,-0.026937403,-0.02982144,-0.028893579,-0.024556547,-0.025042508
H1,9020,-0.013004145,-0.01638794,-0.016081292,-0.009985164,-0.0072652455
H1,9021,-0.029433738,-0.0320826,-0.03022927,-0.022707343,-0.02406606
H1,9022,-0.02480968,-0.02714359,-0.028446674,-0.022153407,-0.021655712
H1,9023,-0.028876942,-0.032766823,-0.03262887,-0.027417894,-0.025830954
H1,9024,-0.04114696,-0.045155086,-0.038165893,-0.03671168,-0.027358878
H1,9025,-0.032059174,-0.037206132,-0.032659665,-0.026699454,-0.022889074
H1,9026,-0.028121796,-0.030065618,-0.02901474,-0.026052922,-0.02573084
H1,9027,-0.03442324,-0.0387042,-0.03829806,-0.03314197,-0.032005567
H1,9028,-0.027424552,-0.033014465,-0.031469356,-0.024752896,-0.022592466
H1,9029,-0.03794785,-0.04546544,-0.040243417,-0.03631566,-0.03758068
H1,9030,-0.0326644,-0.034185354,-0.03492314,-0.03007662,-0.029993638
H1,9031,-0.031110022,-0.033620458,-0.03144307,-0.027998049,-0.030075233
H1,9032,-0.028831974,-0.029285364,-0.029547632,-0.025981244,-0.02869032
H1,9033,-0.03476005,-0.039243117,-0.03739895,-0.03301704,-0.032379545
H1,9034,-0.030714478,-0.033008423,-0.03523263,-0.025744092,-0.027611963
H1,9035,-0.03473696,-0.039497796,-0.03902326,-0.033622112,-0.034003973
H1,9036,-0.031496465,-0.03733667,-0.034971435,-0.032008313,-0.03184107
H1,9037,-0.037098363,-0.038924124,-0.038200047,-0.033982884,-0.035320662
H1,9038,-0.03830832,-0.03915083,-0.041719716,-0.036261864,-0.03576777
H1,9039,-0.03997315,-0.044040293,-0.04197177,-0.036144163,-0.03818937
H1,9040,-0.039623056,-0.04171806,-0.040519144,-0.037381515,-0.033564765
H1,9041,-0.037940387,-0.04244676,-0.040882926,-0.035629578,-0.034764092
H1,9042,-0.03777633,-0.04239203,-0.0397831,-0.039375782,-0.035099514
H1,9043,-0.042996906,-0.044840414,-0.04112043,-0.038414247,-0.037705157
H1,9044,-0.040187262,-0.04547304,-0.04368239,-0.041175395,-0.03961288
H1,9045,-0.039498396,-0.043704897,-0.041332904,-0.035986226,-0.036079653
H1,9046,-0.04047049,-0.041468717,-0.043213,-0.034869768,-0.036604747
H1,9047,-0.041285884,-0.04632193,-0.04304023,-0.037821066,-0.03817089
H1,9048,-0.034005225,-0.0404151,-0.036084253,-0.03132368,-0.03316998
H1,9049,-0.036617585,-0.046269216,-0.044795748,-0.036130764,-0.03174653
H1,9050,-0.041486196,-0.04681076,-0.046895564,-0.03989696,-0.038193885
H1,9051,-0.044875074,-0.05089791,-0.04645724,-0.041892543,-0.04263396
H1,9052,-0.033614296,-0.045757644,-0.043557823,-0.029998634,-0.027101804
H1,9053,-0.038096428,-0.04230624,-0.04340639,-0.03609189,-0.03636139
H1,9054,-0.043560293,-0.04550314,-0.045190394,-0.043061346,-0.041436885
H1,9055,-0.040129986,-0.04397978,-0.04557071,-0.03807462,-0.038147844
H1,9056,-0.055217445,-0.056722283,-0.056058973,-0.0508364,-0.04998684
H1,9057,-0.049039453,-0.05560977,-0.05186955,-0.046410345,-0.045449965
